guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,invoiceType,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
19.GW550230801.12,19.GW550230801,19.09-600022,19.Default,GW550230801,19.Default.19.09-600022,Fully Billed,2023-08-08,2023-08-08,2023-08-14,NULL,R,9.00,9.00,0.00,838.3800,279.4600000,0,0,A
19.GW550230801.13,19.GW550230801,19.09-600023,19.Default,GW550230801,19.Default.19.09-600023,Fully Billed,2023-08-08,2023-08-08,2023-08-14,NULL,R,6.00,6.00,0.00,496.1200,248.0600000,0,0,A
19.GW550230801.9,19.GW550230801,19.09-600021,19.Default,GW550230801,19.Default.19.09-600021,Fully Billed,2023-08-08,2023-08-08,2023-08-14,NULL,R,6.00,6.00,0.00,684.5200,342.2600000,0,0,A
19.GW550230801.14,19.GW550230801,19.09-600024,19.Default,GW550230801,19.Default.19.09-600024,Fully Billed,2023-08-08,2023-08-08,2023-08-14,NULL,R,9.00,9.00,0.00,1026.7800,342.2600000,0,0,A
19.GW550230801.10,19.GW550230801,19.09-600004,19.Default,GW550230801,19.Default.19.09-600004,Fully Billed,2023-08-08,2023-08-08,2023-08-14,NULL,R,213.00,213.00,0.00,30765.7200,433.3200000,0,0,A
19.GW550230801.15,19.GW550230801,19.09-600025,19.Default,GW550230801,19.Default.19.09-600025,Fully Billed,2023-08-08,2023-08-08,2023-08-14,NULL,R,3.00,3.00,0.00,408.2000,408.2000000,0,0,A
19.FV2302151.1,19.FV2302151,19.Náhradní díly,19.Default,FV2302151,19.Default.19.Náhradní díly,Fully Billed,2023-08-09,2023-08-09,2023-08-09,NULL,R,1500.00,1500.00,0.00,510.5640,1.0362000,0,0,A
19.PYLON20231408.3,19.PYLON20231408,19.05-600042,19.Default,PYLON20231408,19.Default.19.05-600042,Canceled,2023-08-14,2023-08-14,2023-09-11,NULL,R,84.00,84.00,0.00,103745.6000,3705.2000000,0,0,A
19.N2100009048.1,19.N2100009048,19.03-001370,19.Default,N2100009048,19.Default.19.03-001370,Fully Billed,2023-08-14,2023-08-14,2023-08-14,NULL,X,7350.00,0.00,7350.00,316951.6000,129.3680000,0,1,A
19.PYLON20231408.2,19.PYLON20231408,19.05-600058,19.Default,PYLON20231408,19.Default.19.05-600058,Canceled,2023-08-14,2023-08-14,2023-09-11,NULL,R,12.00,12.00,0.00,1444.4000,361.1000000,0,0,A
19.PYLON20231408.1,19.PYLON20231408,19.05-600057,19.Default,PYLON20231408,19.Default.19.05-600057,Canceled,2023-08-14,2023-08-14,2023-09-11,NULL,R,30.00,30.00,0.00,3611.0000,361.1000000,0,0,A
19.N2100009116.03.1,19.N2100009116.03,19.03-001369,19.Default,N2100009116.03,19.Default.19.03-001369,Fully Billed,2023-08-14,2023-08-14,2023-08-14,NULL,X,6090.00,0.00,6090.00,171975.9160,84.7172000,0,1,A
19.GWF20231608.1,19.GWF20231608,19.02-600112,19.Default,GWF20231608,19.Default.19.02-600112,Fully Billed,2023-08-16,2023-08-16,2023-08-16,NULL,A,3.00,0.00,3.00,0.0000,0.0000000,0,0,A
19.SE20230708222.1,19.SE20230708222,19.02-000714,19.Default,SE20230708222,19.Default.19.02-000714,Canceled,2023-08-17,2023-08-17,2023-08-17,NULL,R,1902.00,1902.00,0.00,0.0000,0.0000000,0,1,A
19.230814-270-SH.2.3,19.230814-270-SH.2,19.05-600057,19.Default,230814-270-SH.2,19.Default.19.05-600057,Fully Billed,2023-08-18,2023-08-18,2023-11-18,NULL,A,30.00,0.00,30.00,3611.0000,361.1000000,0,0,A
19.230814-270-SH.2,19.230814-270-SH,19.05-600058,19.Default,230814-270-SH,19.Default.19.05-600058,Canceled,2023-08-18,2023-08-18,2023-09-18,NULL,R,12.00,12.00,0.00,1444.4000,361.1000000,0,0,A
19.230814-270-SH.3,19.230814-270-SH,19.05-600057,19.Default,230814-270-SH,19.Default.19.05-600057,Canceled,2023-08-18,2023-08-18,2023-09-18,NULL,R,30.00,30.00,0.00,3611.0000,361.1000000,0,0,A
19.230814-270-SH.1,19.230814-270-SH,19.05-600042,19.Default,230814-270-SH,19.Default.19.05-600042,Canceled,2023-08-18,2023-08-18,2023-09-18,NULL,R,84.00,84.00,0.00,103745.6000,3705.2000000,0,0,A
19.230814-270-SH.2.1,19.230814-270-SH.2,19.05-600042,19.Default,230814-270-SH.2,19.Default.19.05-600042,Fully Billed,2023-08-18,2023-08-18,2023-11-18,NULL,A,84.00,0.00,84.00,103745.6000,3705.2000000,0,0,A
19.230814-270-SH.2.2,19.230814-270-SH.2,19.05-600058,19.Default,230814-270-SH.2,19.Default.19.05-600058,Fully Billed,2023-08-18,2023-08-18,2023-11-18,NULL,A,12.00,0.00,12.00,1444.4000,361.1000000,0,0,A
19.N4100008929.2,19.N4100008929,19.03-000233,19.Default,N4100008929,19.Default.19.03-000233,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,G,2250.00,0.00,2250.00,3037.9500,4.0506000,0,1,A
19.N4100008930.3,19.N4100008930,19.03-001339,19.Default,N4100008930,19.Default.19.03-001339,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,G,1500.00,0.00,1500.00,329.7000,0.6594000,0,1,A
19.N4100008931.1,19.N4100008931,19.03-000879,19.Default,N4100008931,19.Default.19.03-000879,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,G,1080.00,0.00,1080.00,49907.1600,138.6310000,0,1,A
19.N4100008929.7,19.N4100008929,19.03-000910,19.Default,N4100008929,19.Default.19.03-000910,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,G,1200.00,0.00,1200.00,5966.0000,14.9150000,0,1,A
19.N4100008929.3,19.N4100008929,19.03-000309,19.Default,N4100008929,19.Default.19.03-000309,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,X,15000.00,0.00,15000.00,21823.0000,4.3646000,0,1,A
19.N4100008930.6,19.N4100008930,19.03-000444,19.Default,N4100008930,19.Default.19.03-000444,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,X,9000.00,0.00,9000.00,2260.8000,0.7536000,0,1,A
19.N4100008929.8,19.N4100008929,19.03-001325,19.Default,N4100008929,19.Default.19.03-001325,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,R,3000.00,0.00,3000.00,18808.6000,18.8086000,0,1,A
19.N4100008929.4,19.N4100008929,19.03-000324,19.Default,N4100008929,19.Default.19.03-000324,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,X,22500.00,0.00,22500.00,16249.5000,2.1666000,0,1,A
19.N4100008930.5,19.N4100008930,19.03-001475,19.Default,N4100008930,19.Default.19.03-001475,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,R,3000.00,0.00,3000.00,1099.0000,1.0990000,0,1,A
19.N4100008930.1,19.N4100008930,19.03-000383,19.Default,N4100008930,19.Default.19.03-000383,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,R,45000.00,0.00,45000.00,9891.0000,0.6594000,0,1,A
19.N4100008929.5,19.N4100008929,19.03-000343,19.Default,N4100008929,19.Default.19.03-000343,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,X,15000.00,0.00,15000.00,36424.0000,7.2848000,0,1,A
19.N4100008929.1,19.N4100008929,19.03-000197,19.Default,N4100008929,19.Default.19.03-000197,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,G,1500.00,0.00,1500.00,675.1000,1.3502000,0,1,A
19.N4100008932.1,19.N4100008932,19.03-000879,19.Default,N4100008932,19.Default.19.03-000879,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,X,3240.00,0.00,3240.00,149721.4800,138.6310000,0,1,A
19.N4100008930.4,19.N4100008930,19.03-001345,19.Default,N4100008930,19.Default.19.03-001345,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,X,15000.00,0.00,15000.00,16485.0000,3.2970000,0,1,A
19.N4100008930.2,19.N4100008930,19.03-000459,19.Default,N4100008930,19.Default.19.03-000459,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,R,3000.00,0.00,3000.00,5714.8000,5.7148000,0,1,A
19.N4100008929.6,19.N4100008929,19.03-000873,19.Default,N4100008929,19.Default.19.03-000873,Fully Billed,2023-08-21,2023-08-21,2023-08-22,NULL,X,14850.00,0.00,14850.00,49737.6000,10.0480000,0,1,A
19.BY230818-D.1,19.BY230818-D,19.08-600009,19.Default,BY230818-D,19.Default.19.08-600009,Fully Billed,2023-08-22,2023-08-22,2023-09-13,NULL,G,2160.00,0.00,2160.00,75736.8000,105.1900000,0,0,A
19.BayWaDE-230814.4,19.BayWaDE-230814,19.05-000479,19.Default,BayWaDE-230814,19.Default.19.05-000479,Fully Billed,2023-08-25,2023-08-25,2023-09-04,NULL,A,24.00,0.00,24.00,26571.9360,3321.4920000,0,1,A
19.BayWaDE-230814.5,19.BayWaDE-230814,19.05-000280,19.Default,BayWaDE-230814,19.Default.19.05-000280,Fully Billed,2023-08-25,2023-08-25,2023-09-04,NULL,A,48.00,0.00,48.00,22909.4400,1431.8400000,0,1,A
19.BayWaDE-230814.6,19.BayWaDE-230814,19.05-000278,19.Default,BayWaDE-230814,19.Default.19.05-000278,Fully Billed,2023-08-25,2023-08-25,2023-09-04,NULL,A,168.00,0.00,168.00,184034.1440,3286.3240000,0,1,A
19.PO2300008.3,19.PO2300008,19.05-600042,19.Default,PO2300008,19.Default.19.05-600042,Canceled,2023-08-30,2023-08-30,2023-09-13,NULL,R,84.00,84.00,0.00,103745.6000,3705.2000000,0,0,A
19.PO2300008.2,19.PO2300008,19.05-600058,19.Default,PO2300008,19.Default.19.05-600058,Canceled,2023-08-30,2023-08-30,2023-09-13,NULL,R,12.00,12.00,0.00,1444.4000,361.1000000,0,0,A
19.PO2300008.1,19.PO2300008,19.05-600057,19.Default,PO2300008,19.Default.19.05-600057,Canceled,2023-08-30,2023-08-30,2023-09-13,NULL,R,30.00,30.00,0.00,3611.0000,361.1000000,0,0,A
19.N4100009028.4,19.N4100009028,19.03-001475,19.Default,N4100009028,19.Default.19.03-001475,Fully Billed,2023-08-31,2023-08-31,2023-09-08,NULL,R,3000.00,0.00,3000.00,1099.0000,1.0990000,0,1,A
19.N4100009027.11,19.N4100009027,19.03-000324,19.Default,N4100009027,19.Default.19.03-000324,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,X,22500.00,0.00,22500.00,16249.5000,2.1666000,0,1,A
19.N4100009027.15,19.N4100009027,19.03-001345,19.Default,N4100009027,19.Default.19.03-001345,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,X,15000.00,0.00,15000.00,16485.0000,3.2970000,0,1,A
19.N4100009027.7,19.N4100009027,19.03-001530,19.Default,N4100009027,19.Default.19.03-001530,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,900.00,0.00,900.00,2383.2600,7.9442000,0,1,A
19.N4100009027.9,19.N4100009027,19.03-000233,19.Default,N4100009027,19.Default.19.03-000233,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,2250.00,0.00,2250.00,3037.9500,4.0506000,0,1,A
19.N4100009026.1,19.N4100009026,19.03-001533,19.Default,N4100009026,19.Default.19.03-001533,Fully Billed,2023-08-31,2023-08-31,2023-09-08,NULL,G,2340.00,0.00,2340.00,39897.4680,51.1506000,0,1,A
19.N4100009027.5,19.N4100009027,19.03-001649,19.Default,N4100009027,19.Default.19.03-001649,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,870.00,0.00,870.00,5308.7980,18.3062000,0,1,A
19.N4100009028.3,19.N4100009028,19.03-001339,19.Default,N4100009028,19.Default.19.03-001339,Fully Billed,2023-08-31,2023-08-31,2023-09-08,NULL,G,1500.00,0.00,1500.00,329.7000,0.6594000,0,1,A
19.N4100009027.1,19.N4100009027,19.03-001532,19.Default,N4100009027,19.Default.19.03-001532,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,720.00,0.00,720.00,6676.8960,27.8204000,0,1,A
19.N4100009027.14,19.N4100009027,19.03-000910,19.Default,N4100009027,19.Default.19.03-000910,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,1200.00,0.00,1200.00,5966.0000,14.9150000,0,1,A
19.N4100009027.3,19.N4100009027,19.03-001537,19.Default,N4100009027,19.Default.19.03-001537,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,1440.00,0.00,1440.00,13203.0720,27.5064000,0,1,A
19.N4100009027.10,19.N4100009027,19.03-000309,19.Default,N4100009027,19.Default.19.03-000309,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,X,15000.00,0.00,15000.00,21823.0000,4.3646000,0,1,A
19.N4100009028.5,19.N4100009028,19.03-000828,19.Default,N4100009028,19.Default.19.03-000828,Fully Billed,2023-08-31,2023-08-31,2023-09-08,NULL,X,6000.00,0.00,6000.00,7473.2000,3.7366000,0,1,A
19.N4100009027.6,19.N4100009027,19.03-001680,19.Default,N4100009027,19.Default.19.03-001680,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,1200.00,0.00,1200.00,2650.1600,6.6254000,0,1,A
19.N4100009028.1,19.N4100009028,19.03-000383,19.Default,N4100009028,19.Default.19.03-000383,Fully Billed,2023-08-31,2023-08-31,2023-09-08,NULL,R,45000.00,0.00,45000.00,9891.0000,0.6594000,0,1,A
19.N4100009027.2,19.N4100009027,19.03-001533,19.Default,N4100009027,19.Default.19.03-001533,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,540.00,0.00,540.00,9207.1080,51.1506000,0,1,A
19.N4100009027.12,19.N4100009027,19.03-000343,19.Default,N4100009027,19.Default.19.03-000343,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,X,15000.00,0.00,15000.00,36424.0000,7.2848000,0,1,A
19.N4100009030.2,19.N4100009030,19.03-000879,19.Default,N4100009030,19.Default.19.03-000879,Fully Billed,2023-08-31,2023-08-31,2023-09-12,NULL,G,1080.00,0.00,1080.00,49907.1600,138.6310000,0,1,A
19.N4100009027.8,19.N4100009027,19.03-000197,19.Default,N4100009027,19.Default.19.03-000197,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,1500.00,0.00,1500.00,675.1000,1.3502000,0,1,A
19.N4100009028.2,19.N4100009028,19.03-000459,19.Default,N4100009028,19.Default.19.03-000459,Fully Billed,2023-08-31,2023-08-31,2023-09-08,NULL,R,3000.00,0.00,3000.00,5714.8000,5.7148000,0,1,A
19.N4100009027.4,19.N4100009027,19.03-001539,19.Default,N4100009027,19.Default.19.03-001539,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,G,2970.00,0.00,2970.00,6372.6300,6.4370000,0,1,A
19.N4100009027.13,19.N4100009027,19.03-000873,19.Default,N4100009027,19.Default.19.03-000873,Fully Billed,2023-08-31,2023-08-31,2023-09-05,NULL,X,15000.00,0.00,15000.00,50240.0000,10.0480000,0,1,A
19.N4100009029.1,19.N4100009029,19.03-000879,19.Default,N4100009029,19.Default.19.03-000879,Fully Billed,2023-08-31,2023-08-31,2023-09-11,NULL,X,3240.00,0.00,3240.00,149721.4800,138.6310000,0,1,A
19.230904-271-SH.2,19.230904-271-SH,19.05-600031,19.Default,230904-271-SH,19.Default.19.05-600031,Fully Billed,2023-09-04,2023-09-04,2023-11-29,NULL,A,90.00,0.00,90.00,64998.0000,2166.6000000,0,0,A
19.230904-271-SH.3,19.230904-271-SH,19.05-600032,19.Default,230904-271-SH,19.Default.19.05-600032,Fully Billed,2023-09-04,2023-09-04,2023-11-29,NULL,A,90.00,0.00,90.00,14601.0000,486.7000000,0,0,A
19.230904-271-SH.4,19.230904-271-SH,19.05-600044,19.Default,230904-271-SH,19.Default.19.05-600044,Fully Billed,2023-09-04,2023-09-04,2023-11-29,NULL,A,90.00,0.00,90.00,14601.0000,486.7000000,0,0,A
19.230904-271-SH.1,19.230904-271-SH,19.05-600030,19.Default,230904-271-SH,19.Default.19.05-600030,Fully Billed,2023-09-04,2023-09-04,2023-11-29,NULL,G,1710.00,0.00,1710.00,1684201.8000,2954.7400000,0,0,A
19.N4100009108.1,19.N4100009108,19.03-000383,19.Default,N4100009108,19.Default.19.03-000383,Fully Billed,2023-09-07,2023-09-07,2023-09-12,NULL,R,150000.00,0.00,150000.00,32970.0000,0.6594000,0,1,A
19.Kan20230907.1,19.Kan20230907,19.04-600026,19.Default,Kan20230907,19.Default.19.04-600026,Fully Billed,2023-09-07,2023-09-07,2023-09-07,NULL,G,1500.00,0.00,1500.00,8310.6380,16.6106000,0,0,A
19.SE20230913.4,19.SE20230913,19.02-600155,19.Default,SE20230913,19.Default.19.02-600155,Fully Billed,2023-09-13,2023-09-13,2023-09-13,NULL,A,30.00,0.00,30.00,51556.9160,5155.6916000,0,0,A
19.Q-000032775.1,19.Q-000032775,19.07-600007,19.Default,Q-000032775,19.Default.19.07-600007,Fully Billed,2023-09-13,2023-09-13,2023-09-20,NULL,A,21.00,0.00,21.00,13023.1500,1860.4500000,0,0,A
19.SE20230913.3,19.SE20230913,19.02-600154,19.Default,SE20230913,19.Default.19.02-600154,Fully Billed,2023-09-13,2023-09-13,2023-09-13,NULL,A,30.00,0.00,30.00,49609.8020,4960.9802000,0,0,A
19.Q-000032775.4,19.Q-000032775,19.07-600042,19.Default,Q-000032775,19.Default.19.07-600042,Fully Billed,2023-09-13,2023-09-13,2023-09-20,NULL,A,21.00,0.00,21.00,14012.2500,2001.7500000,0,0,A
19.SE20230913.2,19.SE20230913,19.02-600153,19.Default,SE20230913,19.Default.19.02-600153,Fully Billed,2023-09-13,2023-09-13,2023-09-13,NULL,A,48.00,0.00,48.00,75914.1472,4744.6342000,0,0,A
19.Q-000032775.3,19.Q-000032775,19.07-600004,19.Default,Q-000032775,19.Default.19.07-600004,Fully Billed,2023-09-13,2023-09-13,2023-09-20,NULL,A,21.00,0.00,21.00,9679.9920,1382.8560000,0,0,A
19.SE20230913.1,19.SE20230913,19.02-600152,19.Default,SE20230913,19.Default.19.02-600152,Fully Billed,2023-09-13,2023-09-13,2023-09-13,NULL,A,60.00,0.00,60.00,84940.7680,4247.0384000,0,0,A
19.Q-000032775.2,19.Q-000032775,19.07-600003,19.Default,Q-000032775,19.Default.19.07-600003,Fully Billed,2023-09-13,2023-09-13,2023-09-20,NULL,A,21.00,0.00,21.00,9679.9920,1382.8560000,0,0,A
19.PRU20231409.3,19.PRU20231409,19.04-600006,19.Default,PRU20231409,19.Default.19.04-600006,Fully Billed,2023-09-14,2023-09-14,2023-09-14,NULL,A,150.00,0.00,150.00,3077.2000,61.5440000,0,0,A
19.PRU20231409.2,19.PRU20231409,19.04-000032,19.Default,PRU20231409,19.Default.19.04-000032,Fully Billed,2023-09-14,2023-09-14,2023-09-14,NULL,R,300.00,0.00,300.00,628.0000,6.2800000,0,0,A
19.PRU20231409.1,19.PRU20231409,19.04-000350,19.Default,PRU20231409,19.Default.19.04-000350,Fully Billed,2023-09-14,2023-09-14,2023-09-14,NULL,X,6000.00,0.00,6000.00,5086.8000,2.5434000,0,0,A
19.N4100009175.1,19.N4100009175,19.03-001368,19.Default,N4100009175,19.Default.19.03-001368,Fully Billed,2023-09-15,2023-09-15,2023-09-20,NULL,X,6090.00,0.00,6090.00,130352.3900,64.2130000,0,1,A
19.Q30676.1,19.Q30676,19.03-001185,19.Default,Q30676,19.Default.19.03-001185,Fully Billed,2023-09-18,2023-09-18,2023-09-19,NULL,R,30000.00,0.00,30000.00,2533.8544,0.2512000,0,1,A
19.N4100009184.2,19.N4100009184,19.03-000910,19.Default,N4100009184,19.Default.19.03-000910,Fully Billed,2023-09-19,2023-09-19,2023-09-22,NULL,G,900.00,0.00,900.00,4314.3600,14.3812000,0,1,A
19.N4100009185.1,19.N4100009185,19.03-000383,19.Default,N4100009185,19.Default.19.03-000383,Fully Billed,2023-09-19,2023-09-19,2023-09-22,NULL,R,45000.00,0.00,45000.00,9891.0000,0.6594000,0,1,A
19.N4100009184.3,19.N4100009184,19.03-000211,19.Default,N4100009184,19.Default.19.03-000211,Fully Billed,2023-09-19,2023-09-19,2023-09-22,NULL,R,3000.00,0.00,3000.00,6028.8000,6.0288000,0,1,A
19.N4100009185.2,19.N4100009185,19.03-001339,19.Default,N4100009185,19.Default.19.03-001339,Fully Billed,2023-09-19,2023-09-19,2023-09-22,NULL,G,1500.00,0.00,1500.00,376.8000,0.7536000,0,1,A
19.N4100009184.1,19.N4100009184,19.03-000343,19.Default,N4100009184,19.Default.19.03-000343,Fully Billed,2023-09-19,2023-09-19,2023-09-22,NULL,X,12000.00,0.00,12000.00,28260.0000,7.0650000,0,1,A
19.N4100009185.3,19.N4100009185,19.03-000407,19.Default,N4100009185,19.Default.19.03-000407,Fully Billed,2023-09-19,2023-09-19,2023-09-22,NULL,X,18000.00,0.00,18000.00,5463.6000,0.9106000,0,1,A
19.CZ230831001B.1,19.CZ230831001B,19.00-600014,19.Default,CZ230831001B,19.Default.19.00-600014,Fully Billed,2023-09-21,2023-09-21,NULL,NULL,R,30.00,30.00,0.00,157.0000,15.7000000,0,0,A
19.BayWa-NL-230922.1,19.BayWa-NL-230922,19.02-600190,19.Default,BayWa-NL-230922,19.Default.19.02-600190,Canceled,2023-09-22,2023-09-22,2023-09-29,NULL,R,15.00,15.00,0.00,11994.4860,2398.8972000,0,1,A
19.Telex20230922.1,19.Telex20230922,19.08-600004,19.Default,Telex20230922,19.Default.19.08-600004,Canceled,2023-09-22,2023-09-22,NULL,NULL,R,30.00,30.00,0.00,0.0000,0.0000000,0,0,A
19.BayWaNL-230920.1,19.BayWaNL-230920,19.02-600190,19.Default,BayWaNL-230920,19.Default.19.02-600190,Fully Billed,2023-09-22,2023-09-22,2023-09-27,NULL,A,15.00,0.00,15.00,11994.4860,2398.8972000,0,1,A
19.BayWaNL-230921.1,19.BayWaNL-230921,19.02-600190,19.Default,BayWaNL-230921,19.Default.19.02-600190,Canceled,2023-09-22,2023-09-22,2023-09-29,NULL,R,15.00,15.00,0.00,11994.4860,2398.8972000,0,1,A
19.Telex20230922.5,19.Telex20230922,19.08-600006,19.Default,Telex20230922,19.Default.19.08-600006,Canceled,2023-09-22,2023-09-22,NULL,NULL,R,15.00,15.00,0.00,0.0000,0.0000000,0,0,A
19.Telex20230922.4,19.Telex20230922,19.08-600005,19.Default,Telex20230922,19.Default.19.08-600005,Canceled,2023-09-22,2023-09-22,NULL,NULL,R,45.00,45.00,0.00,0.0000,0.0000000,0,0,A
19.Telex20230922.2,19.Telex20230922,19.08-600003,19.Default,Telex20230922,19.Default.19.08-600003,Canceled,2023-09-22,2023-09-22,NULL,NULL,R,45.00,45.00,0.00,0.0000,0.0000000,0,0,A
19.PO2300009.1,19.PO2300009,19.02-000714,19.Default,PO2300009,19.Default.19.02-000714,Canceled,2023-09-26,2023-09-26,NULL,NULL,R,2700.00,2700.00,0.00,0.0000,0.0000000,0,1,A
19.BayWaPL-230926.1,19.BayWaPL-230926,19.01-600053,19.Default,BayWaPL-230926,19.Default.19.01-600053,Canceled,2023-09-26,2023-09-26,2023-10-31,NULL,R,600.00,600.00,0.00,51420.6400,257.1032000,0,1,A
19.GW550230901.1,19.GW550230901,19.07-600030,19.Default,GW550230901,19.Default.19.07-600030,Fully Billed,2023-09-27,2023-09-27,2023-11-07,NULL,A,36.00,0.00,36.00,18463.2000,1538.6000000,0,0,A
19.GW550230901.3,19.GW550230901,19.00-600090,19.Default,GW550230901,19.Default.19.00-600090,Fully Billed,2023-09-27,2023-09-27,2023-11-07,NULL,R,3.00,3.00,0.00,670.0760,670.0760000,0,0,A
19.GW550230901.2,19.GW550230901,19.00-600091,19.Default,GW550230901,19.Default.19.00-600091,Fully Billed,2023-09-27,2023-09-27,2023-11-07,NULL,A,3.00,0.00,3.00,387.7272,387.7272000,0,0,A
19.LGi-MS-230927-1.1,19.LGi-MS-230927-1,19.01-600054,19.Default,LGi-MS-230927-1,19.Default.19.01-600054,Fully Billed,2023-09-27,2023-09-27,2023-10-05,NULL,G,2808.00,0.00,2808.00,178576.0704,190.7864000,0,0,A
19.N4100009272.1,19.N4100009272,19.03-000383,19.Default,N4100009272,19.Default.19.03-000383,Fully Billed,2023-09-29,2023-09-29,2023-10-06,NULL,R,45000.00,0.00,45000.00,9891.0000,0.6594000,0,1,A
19.N4100009271.1,19.N4100009271,19.03-000343,19.Default,N4100009271,19.Default.19.03-000343,Fully Billed,2023-09-29,2023-09-29,2023-10-06,NULL,X,12000.00,0.00,12000.00,28260.0000,7.0650000,0,1,A
19.N4100009272.3,19.N4100009272,19.03-000508,19.Default,N4100009272,19.Default.19.03-000508,Fully Billed,2023-09-29,2023-09-29,2023-10-06,NULL,X,12000.00,0.00,12000.00,1632.8000,0.4082000,0,1,A
19.N4100009272.2,19.N4100009272,19.03-001339,19.Default,N4100009272,19.Default.19.03-001339,Fully Billed,2023-09-29,2023-09-29,2023-10-06,NULL,G,1500.00,0.00,1500.00,376.8000,0.7536000,0,1,A
19.N4100009271.2,19.N4100009271,19.03-000910,19.Default,N4100009271,19.Default.19.03-000910,Fully Billed,2023-09-29,2023-09-29,2023-10-06,NULL,G,900.00,0.00,900.00,4314.3600,14.3812000,0,1,A
19.GW550230902.5,19.GW550230902,19.09-600021,19.Default,GW550230902,19.Default.19.09-600021,Fully Billed,2023-10-02,2023-10-02,2023-10-06,NULL,R,6.00,6.00,0.00,684.5200,342.2600000,0,0,A
19.GW550230902.2,19.GW550230902,19.09-600025,19.Default,GW550230902,19.Default.19.09-600025,Fully Billed,2023-10-02,2023-10-02,2023-10-06,NULL,R,3.00,3.00,0.00,408.2000,408.2000000,0,0,A
19.GW550230902.7,19.GW550230902,19.09-600001,19.Default,GW550230902,19.Default.19.09-600001,Fully Billed,2023-10-02,2023-10-02,2023-10-06,NULL,R,3.00,3.00,0.00,1064.4600,1064.4600000,0,0,A
19.GW550230902.1,19.GW550230902,19.09-600004,19.Default,GW550230902,19.Default.19.09-600004,Fully Billed,2023-10-02,2023-10-02,2023-10-06,NULL,R,21.00,21.00,0.00,3033.2400,433.3200000,0,0,A
19.Solinteg202301.6,19.Solinteg202301,19.02-600175,19.Default,Solinteg202301,19.Default.19.02-600175,Fully Billed,2023-10-02,2023-10-02,2023-10-03,NULL,A,18.00,0.00,18.00,85853.8800,14308.9800000,0,0,A
19.Solinteg202301.2,19.Solinteg202301,19.02-600169,19.Default,Solinteg202301,19.Default.19.02-600169,Fully Billed,2023-10-02,2023-10-02,2023-10-03,NULL,A,36.00,0.00,36.00,62548.8000,5212.4000000,0,0,A
19.Solinteg202301.4,19.Solinteg202301,19.02-600170,19.Default,Solinteg202301,19.Default.19.02-600170,Fully Billed,2023-10-02,2023-10-02,2023-10-03,NULL,A,36.00,0.00,36.00,65977.6800,5498.1400000,0,0,A
19.Solinteg202301.3,19.Solinteg202301,19.02-600172,19.Default,Solinteg202301,19.Default.19.02-600172,Fully Billed,2023-10-02,2023-10-02,2023-10-03,NULL,A,6.00,0.00,6.00,21691.1200,10845.5600000,0,0,A
19.GW550230902.6,19.GW550230902,19.09-600027,19.Default,GW550230902,19.Default.19.09-600027,Fully Billed,2023-10-02,2023-10-02,2023-10-06,NULL,R,3.00,3.00,0.00,1221.4600,1221.4600000,0,0,A
19.GW550230902.3,19.GW550230902,19.09-600003,19.Default,GW550230902,19.Default.19.09-600003,Fully Billed,2023-10-02,2023-10-02,2023-10-06,NULL,R,3.00,3.00,0.00,408.2000,408.2000000,0,0,A
