guid,itemId,type,itemWatt,batteryCapacityWh,itemCategory,manufacturerID
9.15030,34-115030,InvtPart,0.00,0,Racking,3B320115
9.16639,34-116639,InvtPart,0.00,0,Racking,3B320115
9.16640,34-116640,InvtPart,0.00,0,Racking,3B320115
9.14913,34-114913,InvtPart,0.00,0,Racking,3B320115
9.16628,34-116628,InvtPart,0.00,0,Racking,3B320115
9.16610,34-116610,InvtPart,0.00,0,Racking,3B320115
9.12816,34-112816,InvtPart,0.00,0,Racking,3B320115
9.12849,34-112849,InvtPart,0.00,0,Racking,3B320115
9.16386,34-116386,InvtPart,0.00,0,Racking,3B320115
9.16609,34-116609,InvtPart,0.00,0,Racking,3B320115
9.16858,34-116858,InvtPart,0.00,0,Racking,3B320115
9.12865,34-112865,InvtPart,0.00,0,Racking,3B320115
9.16183,34-116183,InvtPart,0.00,0,Racking,3B320115
9.16613,34-116613,InvtPart,0.00,0,Racking,3B320115
9.12850,34-112850,InvtPart,0.00,0,Racking,3B320115
9.12438,34-112438,InvtPart,0.00,0,Racking,3B320115
9.16879,34-116879,InvtPart,0.00,0,Racking,3B320115
9.15158,34-115158,InvtPart,0.00,0,Racking,3B320115
9.12885,34-112885,InvtPart,0.00,0,Racking,3B320115
9.13015,34-113015,InvtPart,0.00,0,Racking,3B320115
9.12990,34-112990,InvtPart,0.00,0,Racking,3B320115
9.16817,34-116817,InvtPart,0.00,0,Racking,3B320115
9.7555,36-018111,InvtPart,0.00,0,Inverter Accessories,6A2058F0
9.8771,37-011408,InvtPart,0.00,0,Other,FC27C491
9.9163,37-016485,InvtPart,0.00,0,Other,4C1224DC
9.9358,37-016488,InvtPart,0.00,0,Other,4C1224DC
9.2125,36-007640,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1540,32-006482,InvtPart,5000.00,0,Inverters,8F1D81B9
9.2146,36-007626,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.11268,32-111268,InvtPart,50000.00,0,Inverters,8F1D81B9
9.1654,32-006494,InvtPart,3000.00,0,Inverters,8F1D81B9
9.2085,36-007641,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1653,32-006473,InvtPart,2000.00,0,Inverters,8F1D81B9
9.1870,36-006502,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.2259,35-007649,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1863,32-006484,InvtPart,10000.00,0,Inverters,8F1D81B9
9.2112,36-007633,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.2140,36-007648,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1900,32-006479,InvtPart,3000.00,0,Inverters,8F1D81B9
9.2293,36-007765,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1858,32-006474,InvtPart,2500.00,0,Inverters,8F1D81B9
9.1871,32-006485,InvtPart,8000.00,0,Inverters,8F1D81B9
9.11877,38-111877,NonInvtPart,0.00,0,Other,8F1D81B9
9.11883,38-111883,NonInvtPart,0.00,0,Other,8F1D81B9
9.12632,32-112632,InvtPart,6000.00,0,Inverters,8F1D81B9
9.5358,32-011462,InvtPart,4400.00,0,Inverters,8F1D81B9
9.11899,38-111899,NonInvtPart,0.00,0,Other,8F1D81B9
9.12160,31-112160,InvtPart,500.00,0,Modules,01448A03
9.13532,31-113532,InvtPart,420.00,0,Modules,01448A03
9.13454,31-113454,InvtPart,415.00,0,Modules,01448A03
9.7307,31-017936,InvtPart,450.00,0,Modules,01448A03
9.11827,34-111827,InvtPart,0.00,0,Racking,3B320115
9.16611,34-116611,InvtPart,0.00,0,Racking,3B320115
9.16654,34-116654,InvtPart,0.00,0,Racking,3B320115
9.13567,34-113567,InvtPart,0.00,0,Racking,3B320115
9.15256,34-115256,InvtPart,0.00,0,Racking,3B320115
9.12236,34-112236,InvtPart,0.00,0,Racking,3B320115
9.16877,34-116877,InvtPart,0.00,0,Racking,3B320115
9.16965,34-116965,InvtPart,0.00,0,Racking,3B320115
9.12862,34-112862,InvtPart,0.00,0,Racking,3B320115
9.15264,34-115264,InvtPart,0.00,0,Racking,3B320115
9.13153,34-113153,InvtPart,0.00,0,Racking,3B320115
9.14876,34-114876,InvtPart,0.00,0,Racking,3B320115
9.12234,34-112234,InvtPart,0.00,0,Racking,3B320115
9.13056,34-113056,InvtPart,0.00,0,Racking,3B320115
9.13142,34-113142,InvtPart,0.00,0,Racking,3B320115
9.13148,34-113148,InvtPart,0.00,0,Racking,3B320115
9.13081,34-113081,InvtPart,0.00,0,Racking,3B320115
9.11751,34-111751,InvtPart,0.00,0,Racking,3B320115
9.14546,34-114546,InvtPart,0.00,0,Racking,3B320115
9.16624,34-116624,InvtPart,0.00,0,Racking,3B320115
9.13268,34-113268,InvtPart,0.00,0,Racking,3B320115
9.13080,34-113080,InvtPart,0.00,0,Racking,3B320115
9.14306,34-114306,InvtPart,0.00,0,Racking,3B320115
9.16616,34-116616,InvtPart,0.00,0,Racking,3B320115
9.13597,34-113597,InvtPart,0.00,0,Racking,3B320115
9.13565,34-113565,InvtPart,0.00,0,Racking,3B320115
9.16758,34-116758,InvtPart,0.00,0,Racking,3B320115
9.13564,34-113564,InvtPart,0.00,0,Racking,3B320115
9.13492,34-113492,InvtPart,0.00,0,Racking,3B320115
9.16373,34-116373,InvtPart,0.00,0,Racking,3B320115
9.16860,34-116860,InvtPart,0.00,0,Racking,3B320115
9.11649,34-111649,InvtPart,0.00,0,Racking,3B320115
9.12884,34-112884,InvtPart,0.00,0,Racking,3B320115
9.12887,34-112887,InvtPart,0.00,0,Racking,3B320115
9.12461,34-112461,InvtPart,0.00,0,Racking,3B320115
9.15259,34-115259,InvtPart,0.00,0,Racking,3B320115
9.14084,34-114084,InvtPart,0.00,0,Racking,3B320115
9.16625,34-116625,InvtPart,0.00,0,Racking,3B320115
9.13514,31-113514,InvtPart,410.00,0,Modules,440C4DBD
9.12330,31-112330,InvtPart,365.00,0,Modules,440C4DBD
9.11860,31-111860,InvtPart,370.00,0,Modules,440C4DBD
9.12620,31-112620,InvtPart,400.00,0,Modules,440C4DBD
9.5916,31-013354,InvtPart,365.00,0,Modules,440C4DBD
9.5858,31-012409,InvtPart,360.00,0,Modules,440C4DBD
9.11859,31-111859,InvtPart,375.00,0,Modules,440C4DBD
9.11745,36-111745,InvtPart,0.00,0,Inverter Accessories,6A2058F0
9.5876,36-012993,InvtPart,0.00,0,Inverter Accessories,6A2058F0
9.12999,36-112999,InvtPart,0.00,0,Inverter Accessories,6A2058F0
9.11204,36-111204,InvtPart,0.00,0,Inverter Accessories,6A2058F0
9.8846,37-012433,InvtPart,0.00,0,Other,FC27C491
9.8770,37-011412,InvtPart,0.00,0,Other,FC27C491
9.8768,37-011413,InvtPart,0.00,0,Other,FC27C491
9.8940,37-016487,InvtPart,0.00,0,Other,4C1224DC
9.8983,37-016486,InvtPart,0.00,0,Other,4C1224DC
9.8950,37-016484,InvtPart,0.00,0,Other,4C1224DC
9.8989,37-016483,InvtPart,0.00,0,Other,4C1224DC
9.2150,36-007764,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1866,32-006472,InvtPart,1500.00,0,Inverters,8F1D81B9
9.2148,36-007639,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1879,32-006488,InvtPart,25000.00,0,Inverters,8F1D81B9
9.1655,32-006487,InvtPart,20000.00,0,Inverters,8F1D81B9
9.1961,36-007624,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1899,32-006481,InvtPart,4000.00,0,Inverters,8F1D81B9
9.2137,36-007634,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.1885,32-006486,InvtPart,20000.00,0,Inverters,8F1D81B9
9.2072,36-007627,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.16430,36-116430,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.2090,36-007631,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.9405,41-016496,InvtPart,0.00,0,Charging Stations,8F1D81B9
9.11897,38-111897,NonInvtPart,0.00,0,Other,8F1D81B9
9.10837,36-010837,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.11880,38-111880,NonInvtPart,0.00,0,Other,8F1D81B9
9.11884,38-111884,NonInvtPart,0.00,0,Other,8F1D81B9
9.12630,32-112630,InvtPart,10000.00,0,Inverters,8F1D81B9
9.5909,32-013655,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.6769,36-016333,InvtPart,0.00,0,Inverter Accessories,8F1D81B9
9.12372,40-112372,InvtPart,0.00,0,Other,8F1D81B9
9.12433,41-112433,InvtPart,0.00,0,Charging Stations,8F1D81B9
9.16603,31-116603,InvtPart,655.00,0,Modules,01448A03
9.12580,31-112580,InvtPart,450.00,0,Modules,01448A03
9.13253,34-113253,InvtPart,0.00,0,Racking,3B320115
9.13270,34-113270,InvtPart,0.00,0,Racking,3B320115
9.13286,34-113286,InvtPart,0.00,0,Racking,3B320115
9.14222,34-114222,InvtPart,0.00,0,Racking,3B320115
9.13075,34-113075,InvtPart,0.00,0,Racking,3B320115
9.13077,34-113077,InvtPart,0.00,0,Racking,3B320115
9.11825,34-111825,InvtPart,0.00,0,Racking,3B320115
9.13066,34-113066,InvtPart,0.00,0,Racking,3B320115
9.13147,34-113147,InvtPart,0.00,0,Racking,3B320115
9.13432,34-113432,InvtPart,0.00,0,Racking,3B320115
9.16859,34-116859,InvtPart,0.00,0,Racking,3B320115
9.13428,34-113428,InvtPart,0.00,0,Racking,3B320115
9.12868,34-112868,InvtPart,0.00,0,Racking,3B320115
9.12869,34-112869,InvtPart,0.00,0,Racking,3B320115
9.12888,34-112888,InvtPart,0.00,0,Racking,3B320115
9.12889,34-112889,InvtPart,0.00,0,Racking,3B320115
9.12806,34-112806,InvtPart,0.00,0,Racking,3B320115
9.16795,34-116795,InvtPart,0.00,0,Racking,3B320115
9.13273,34-113273,InvtPart,0.00,0,Racking,3B320115
9.13381,34-113381,InvtPart,0.00,0,Racking,3B320115
9.14548,34-114548,InvtPart,0.00,0,Racking,3B320115
9.13780,34-113780,InvtPart,0.00,0,Racking,3B320115
9.12352,34-112352,InvtPart,0.00,0,Racking,3B320115
9.16718,34-116718,InvtPart,0.00,0,Racking,3B320115
9.16741,34-116741,InvtPart,0.00,0,Racking,3B320115
9.14042,34-114042,InvtPart,0.00,0,Racking,3B320115
9.14585,34-114585,InvtPart,0.00,0,Racking,3B320115
9.13464,34-113464,InvtPart,0.00,0,Racking,3B320115
9.13404,34-113404,InvtPart,0.00,0,Racking,3B320115
9.13116,34-113116,InvtPart,0.00,0,Racking,3B320115
9.14581,34-114581,InvtPart,0.00,0,Racking,3B320115
9.13257,34-113257,InvtPart,0.00,0,Racking,3B320115
9.13275,34-113275,InvtPart,0.00,0,Racking,3B320115
9.13279,34-113279,InvtPart,0.00,0,Racking,3B320115
9.13295,34-113295,InvtPart,0.00,0,Racking,3B320115
9.13413,34-113413,InvtPart,0.00,0,Racking,3B320115
9.13252,34-113252,InvtPart,0.00,0,Racking,3B320115
9.16762,34-116762,InvtPart,0.00,0,Racking,3B320115
9.12977,34-112977,InvtPart,0.00,0,Racking,3B320115
9.13423,34-113423,InvtPart,0.00,0,Racking,3B320115
9.14228,34-114228,InvtPart,0.00,0,Racking,3B320115
9.13412,34-113412,InvtPart,0.00,0,Racking,3B320115
9.13119,34-113119,InvtPart,0.00,0,Racking,3B320115
9.13288,34-113288,InvtPart,0.00,0,Racking,3B320115
9.13120,34-113120,InvtPart,0.00,0,Racking,3B320115
9.11643,34-111643,InvtPart,0.00,0,Racking,3B320115
9.11644,34-111644,InvtPart,0.00,0,Racking,3B320115
9.12993,34-112993,InvtPart,0.00,0,Racking,3B320115
9.14386,34-114386,InvtPart,0.00,0,Racking,3B320115
9.12457,34-112457,InvtPart,0.00,0,Racking,3B320115
9.14965,34-114965,InvtPart,0.00,0,Racking,3B320115
9.11750,34-111750,InvtPart,0.00,0,Racking,3B320115
9.13704,34-113704,InvtPart,0.00,0,Racking,3B320115
9.12991,34-112991,InvtPart,0.00,0,Racking,3B320115
9.12440,34-112440,InvtPart,0.00,0,Racking,3B320115
9.7715,31-018070,InvtPart,390.00,0,Modules,01448A03
9.13757,34-113757,InvtPart,0.00,0,Racking,3B320115
9.16717,34-116717,InvtPart,0.00,0,Racking,3B320115
9.12230,34-112230,InvtPart,0.00,0,Racking,3B320115
9.13072,34-113072,InvtPart,0.00,0,Racking,3B320115
9.15261,34-115261,InvtPart,0.00,0,Racking,3B320115
9.14714,34-114714,InvtPart,0.00,0,Racking,3B320115
9.13078,34-113078,InvtPart,0.00,0,Racking,3B320115
9.13061,34-113061,InvtPart,0.00,0,Racking,3B320115
9.12815,34-112815,InvtPart,0.00,0,Racking,3B320115
9.14912,34-114912,InvtPart,0.00,0,Racking,3B320115
9.13402,34-113402,InvtPart,0.00,0,Racking,3B320115
9.13513,34-113513,InvtPart,0.00,0,Racking,3B320115
9.15162,34-115162,InvtPart,0.00,0,Racking,3B320115
9.16757,34-116757,InvtPart,0.00,0,Racking,3B320115
9.13267,34-113267,InvtPart,0.00,0,Racking,3B320115
9.13566,34-113566,InvtPart,0.00,0,Racking,3B320115
9.13379,34-113379,InvtPart,0.00,0,Racking,3B320115
9.13419,34-113419,InvtPart,0.00,0,Racking,3B320115
9.13079,34-113079,InvtPart,0.00,0,Racking,3B320115
9.13134,34-113134,InvtPart,0.00,0,Racking,3B320115
9.13391,34-113391,InvtPart,0.00,0,Racking,3B320115
9.13403,34-113403,InvtPart,0.00,0,Racking,3B320115
9.15257,34-115257,InvtPart,0.00,0,Racking,3B320115
9.16619,34-116619,InvtPart,0.00,0,Racking,3B320115
9.13382,34-113382,InvtPart,0.00,0,Racking,3B320115
9.14085,34-114085,InvtPart,0.00,0,Racking,3B320115
9.12619,31-112619,InvtPart,450.00,0,Modules,01448A03
9.15080,31-115080,InvtPart,660.00,0,Modules,01448A03
9.12164,31-112164,InvtPart,505.00,0,Modules,01448A03
9.14764,31-114764,InvtPart,510.00,0,Modules,01448A03
9.16759,34-116759,InvtPart,0.00,0,Racking,3B320115
9.16620,34-116620,InvtPart,0.00,0,Racking,3B320115
9.13272,34-113272,InvtPart,0.00,0,Racking,3B320115
9.13292,34-113292,InvtPart,0.00,0,Racking,3B320115
9.13298,34-113298,InvtPart,0.00,0,Racking,3B320115
9.13154,34-113154,InvtPart,0.00,0,Racking,3B320115
9.16633,34-116633,InvtPart,0.00,0,Racking,3B320115
9.13569,34-113569,InvtPart,0.00,0,Racking,3B320115
9.12852,34-112852,InvtPart,0.00,0,Racking,3B320115
9.15159,34-115159,InvtPart,0.00,0,Racking,3B320115
9.14304,34-114304,InvtPart,0.00,0,Racking,3B320115
9.16617,34-116617,InvtPart,0.00,0,Racking,3B320115
9.13463,34-113463,InvtPart,0.00,0,Racking,3B320115
9.13516,34-113516,InvtPart,0.00,0,Racking,3B320115
9.14589,34-114589,InvtPart,0.00,0,Racking,3B320115
9.13266,34-113266,InvtPart,0.00,0,Racking,3B320115
9.12452,34-112452,InvtPart,0.00,0,Racking,3B320115
9.16761,34-116761,InvtPart,0.00,0,Racking,3B320115
9.16775,34-116775,InvtPart,0.00,0,Racking,3B320115
9.16760,34-116760,InvtPart,0.00,0,Racking,3B320115
9.14616,34-114616,InvtPart,0.00,0,Racking,3B320115
9.13065,34-113065,InvtPart,0.00,0,Racking,3B320115
9.13104,34-113104,InvtPart,0.00,0,Racking,3B320115
9.13143,34-113143,InvtPart,0.00,0,Racking,3B320115
9.13107,34-113107,InvtPart,0.00,0,Racking,3B320115
9.16631,34-116631,InvtPart,0.00,0,Racking,3B320115
9.14547,34-114547,InvtPart,0.00,0,Racking,3B320115
9.13250,34-113250,InvtPart,0.00,0,Racking,3B320115
9.13414,34-113414,InvtPart,0.00,0,Racking,3B320115
9.13096,34-113096,InvtPart,0.00,0,Racking,3B320115
9.13100,34-113100,InvtPart,0.00,0,Racking,3B320115
9.13289,34-113289,InvtPart,0.00,0,Racking,3B320115
9.13429,34-113429,InvtPart,0.00,0,Racking,3B320115
9.13431,34-113431,InvtPart,0.00,0,Racking,3B320115
9.13073,34-113073,InvtPart,0.00,0,Racking,3B320115
9.13093,34-113093,InvtPart,0.00,0,Racking,3B320115
9.13282,34-113282,InvtPart,0.00,0,Racking,3B320115
9.12442,34-112442,InvtPart,0.00,0,Racking,3B320115
9.13098,34-113098,InvtPart,0.00,0,Racking,3B320115
9.13124,34-113124,InvtPart,0.00,0,Racking,3B320115
9.13466,34-113466,InvtPart,0.00,0,Racking,3B320115
9.11550,34-111550,InvtPart,0.00,0,Racking,3B320115
9.11564,34-111564,InvtPart,0.00,0,Racking,3B320115
9.13121,34-113121,InvtPart,0.00,0,Racking,3B320115
9.11642,34-111642,InvtPart,0.00,0,Racking,3B320115
9.14385,34-114385,InvtPart,0.00,0,Racking,3B320115
9.13296,34-113296,InvtPart,0.00,0,Racking,3B320115
9.12992,34-112992,InvtPart,0.00,0,Racking,3B320115
9.13417,34-113417,InvtPart,0.00,0,Racking,3B320115
9.12446,34-112446,InvtPart,0.00,0,Racking,3B320115
9.12810,34-112810,InvtPart,0.00,0,Racking,3B320115
9.12818,34-112818,InvtPart,0.00,0,Racking,3B320115
9.11566,34-111566,InvtPart,0.00,0,Racking,3B320115
9.12456,34-112456,InvtPart,0.00,0,Racking,3B320115
9.12450,34-112450,InvtPart,0.00,0,Racking,3B320115
9.12458,34-112458,InvtPart,0.00,0,Racking,3B320115
9.11543,34-111543,InvtPart,0.00,0,Racking,3B320115
9.11559,34-111559,InvtPart,0.00,0,Racking,3B320115
9.12232,34-112232,InvtPart,0.00,0,Racking,3B320115
9.13283,34-113283,InvtPart,0.00,0,Racking,3B320115
9.12886,34-112886,InvtPart,0.00,0,Racking,3B320115
9.11544,34-111544,InvtPart,0.00,0,Racking,3B320115
9.12995,34-112995,InvtPart,0.00,0,Racking,3B320115
9.13705,34-113705,InvtPart,0.00,0,Racking,3B320115
9.11558,34-111558,InvtPart,0.00,0,Racking,3B320115
9.12819,34-112819,InvtPart,0.00,0,Racking,3B320115
9.12231,34-112231,InvtPart,0.00,0,Racking,3B320115
9.13138,34-113138,InvtPart,0.00,0,Racking,3B320115
9.13050,34-113050,InvtPart,0.00,0,Racking,3B320115
9.13779,34-113779,InvtPart,0.00,0,Racking,3B320115
9.14387,34-114387,InvtPart,0.00,0,Racking,3B320115
9.14389,34-114389,InvtPart,0.00,0,Racking,3B320115
9.13117,34-113117,InvtPart,0.00,0,Racking,3B320115
9.12854,34-112854,InvtPart,0.00,0,Racking,3B320115
9.13127,34-113127,InvtPart,0.00,0,Racking,3B320115
9.12820,34-112820,InvtPart,0.00,0,Racking,3B320115
9.16377,34-116377,InvtPart,0.00,0,Racking,3B320115
9.13430,34-113430,InvtPart,0.00,0,Racking,3B320115
9.13125,34-113125,InvtPart,0.00,0,Racking,3B320115
9.13277,34-113277,InvtPart,0.00,0,Racking,3B320115
9.13421,34-113421,InvtPart,0.00,0,Racking,3B320115
9.13069,34-113069,InvtPart,0.00,0,Racking,3B320115
9.13105,34-113105,InvtPart,0.00,0,Racking,3B320115
9.12443,34-112443,InvtPart,0.00,0,Racking,3B320115
9.14587,34-114587,InvtPart,0.00,0,Racking,3B320115
9.13052,34-113052,InvtPart,0.00,0,Racking,3B320115
9.12229,34-112229,InvtPart,0.00,0,Racking,3B320115
9.11560,34-111560,InvtPart,0.00,0,Racking,3B320115
9.12459,34-112459,InvtPart,0.00,0,Racking,3B320115
9.11548,34-111548,InvtPart,0.00,0,Racking,3B320115
9.11547,34-111547,InvtPart,0.00,0,Racking,3B320115
9.12445,34-112445,InvtPart,0.00,0,Racking,3B320115
9.11561,34-111561,InvtPart,0.00,0,Racking,3B320115
9.12455,34-112455,InvtPart,0.00,0,Racking,3B320115
9.13139,34-113139,InvtPart,0.00,0,Racking,3B320115
9.13140,34-113140,InvtPart,0.00,0,Racking,3B320115
9.13433,34-113433,InvtPart,0.00,0,Racking,3B320115
9.13070,34-113070,InvtPart,0.00,0,Racking,3B320115
9.13425,34-113425,InvtPart,0.00,0,Racking,3B320115
9.11639,34-111639,InvtPart,0.00,0,Racking,3B320115
9.11641,34-111641,InvtPart,0.00,0,Racking,3B320115
9.13013,34-113013,InvtPart,0.00,0,Racking,3B320115
9.12447,34-112447,InvtPart,0.00,0,Racking,3B320115
9.16306,34-116306,InvtPart,0.00,0,Racking,3B320115
9.11640,34-111640,InvtPart,0.00,0,Racking,3B320115
9.11556,34-111556,InvtPart,0.00,0,Racking,3B320115
9.11552,34-111552,InvtPart,0.00,0,Racking,3B320115
9.13290,34-113290,InvtPart,0.00,0,Racking,3B320115
9.13126,34-113126,InvtPart,0.00,0,Racking,3B320115
9.11554,34-111554,InvtPart,0.00,0,Racking,3B320115
9.11540,34-111540,InvtPart,0.00,0,Racking,3B320115
9.11565,34-111565,InvtPart,0.00,0,Racking,3B320115
9.11536,34-111536,InvtPart,0.00,0,Racking,3B320115
9.13284,34-113284,InvtPart,0.00,0,Racking,3B320115
9.13825,34-113825,InvtPart,0.00,0,Racking,3B320115
9.13571,34-113571,InvtPart,0.00,0,Racking,3B320115
9.11538,34-111538,InvtPart,0.00,0,Racking,3B320115
9.13097,34-113097,InvtPart,0.00,0,Racking,3B320115
9.13129,34-113129,InvtPart,0.00,0,Racking,3B320115
9.13106,34-113106,InvtPart,0.00,0,Racking,3B320115
9.13122,34-113122,InvtPart,0.00,0,Racking,3B320115
9.13515,34-113515,InvtPart,0.00,0,Racking,3B320115
9.13570,34-113570,InvtPart,0.00,0,Racking,3B320115
9.13102,34-113102,InvtPart,0.00,0,Racking,3B320115
9.13380,34-113380,InvtPart,0.00,0,Racking,3B320115
9.13054,34-113054,InvtPart,0.00,0,Racking,3B320115
9.13058,34-113058,InvtPart,0.00,0,Racking,3B320115
9.13062,34-113062,InvtPart,0.00,0,Racking,3B320115
9.13068,34-113068,InvtPart,0.00,0,Racking,3B320115
9.13095,34-113095,InvtPart,0.00,0,Racking,3B320115
9.13101,34-113101,InvtPart,0.00,0,Racking,3B320115
9.12574,31-112574,InvtPart,420.00,0,Modules,E3EFBBB8
9.12756,31-112756,InvtPart,420.00,0,Modules,E3EFBBB8
9.12736,31-112736,InvtPart,380.00,0,Modules,E3EFBBB8
9.13118,34-113118,InvtPart,0.00,0,Racking,3B320115
9.11553,34-111553,InvtPart,0.00,0,Racking,3B320115
9.13658,34-113658,InvtPart,0.00,0,Racking,3B320115
9.13099,34-113099,InvtPart,0.00,0,Racking,3B320115
9.14853,34-114853,InvtPart,0.00,0,Racking,3B320115
9.13128,34-113128,InvtPart,0.00,0,Racking,3B320115
9.13149,34-113149,InvtPart,0.00,0,Racking,3B320115
9.13285,34-113285,InvtPart,0.00,0,Racking,3B320115
9.13014,34-113014,InvtPart,0.00,0,Racking,3B320115
9.13512,34-113512,InvtPart,0.00,0,Racking,3B320115
9.13094,34-113094,InvtPart,0.00,0,Racking,3B320115
9.13115,34-113115,InvtPart,0.00,0,Racking,3B320115
9.14305,34-114305,InvtPart,0.00,0,Racking,3B320115
9.13401,34-113401,InvtPart,0.00,0,Racking,3B320115
9.11636,34-111636,InvtPart,0.00,0,Racking,3B320115
9.11638,34-111638,InvtPart,0.00,0,Racking,3B320115
9.13060,34-113060,InvtPart,0.00,0,Racking,3B320115
9.13123,34-113123,InvtPart,0.00,0,Racking,3B320115
9.11286,31-111286,InvtPart,375.00,0,Modules,E3EFBBB8
9.12165,31-112165,InvtPart,375.00,0,Modules,E3EFBBB8
9.12936,31-112936,InvtPart,410.00,0,Modules,E3EFBBB8
9.11399,31-111399,InvtPart,415.00,0,Modules,E3EFBBB8
9.12432,31-112432,InvtPart,425.00,0,Modules,E3EFBBB8
9.12548,31-112548,InvtPart,415.00,0,Modules,E3EFBBB8
9.11916,31-111916,InvtPart,420.00,0,Modules,E3EFBBB8
9.12739,36-112739,InvtPart,0.00,0,Inverter Accessories,89FFC549
9.15058,36-115058,InvtPart,0.00,0,Inverter Accessories,89FFC549
9.16307,37-116307,InvtPart,0.00,0,Charging Stations,63CBDF76
9.16321,37-116321,InvtPart,0.00,0,Charging Stations,63CBDF76
9.7685,31-018064,InvtPart,400.00,0,Modules,01448A03
9.16661,31-116661,InvtPart,505.00,0,Modules,01448A03
9.15272,31-115272,InvtPart,660.00,0,Modules,01448A03
9.12994,31-112994,InvtPart,505.00,0,Modules,01448A03
9.16662,31-116662,InvtPart,575.00,0,Modules,01448A03
9.14446,31-114446,InvtPart,425.00,0,Modules,01448A03
9.13685,31-113685,InvtPart,410.00,0,Modules,01448A03
9.14448,31-114448,InvtPart,425.00,0,Modules,01448A03
9.13787,31-113787,InvtPart,570.00,0,Modules,01448A03
9.14455,31-114455,InvtPart,430.00,0,Modules,01448A03
9.12696,31-112696,InvtPart,410.00,0,Modules,01448A03
9.16856,41-116856,InvtPart,0.00,0,Charging Stations,73265757
9.11780,41-111780,InvtPart,0.00,0,Charging Stations,73265757
9.16867,41-116867,InvtPart,0.00,0,Charging Stations,73265757
9.9391,41-016780,InvtPart,0.00,0,Charging Stations,73265757
9.14045,41-114045,InvtPart,0.00,0,Charging Stations,73265757
9.8916,41-016778,InvtPart,0.00,0,Charging Stations,73265757
9.8944,41-016782,InvtPart,0.00,0,Charging Stations,73265757
9.16865,41-116865,InvtPart,0.00,0,Charging Stations,73265757
9.12954,41-112954,InvtPart,0.00,0,Charging Stations,73265757
9.16301,41-116301,InvtPart,0.00,0,Charging Stations,73265757
9.9365,41-016777,InvtPart,0.00,0,Charging Stations,73265757
9.14050,41-114050,InvtPart,0.00,0,Charging Stations,73265757
9.12575,31-112575,InvtPart,400.00,0,Modules,E3EFBBB8
9.13021,31-113021,InvtPart,405.00,0,Modules,E3EFBBB8
9.11287,31-111287,InvtPart,400.00,0,Modules,E3EFBBB8
9.12858,31-112858,InvtPart,430.00,0,Modules,E3EFBBB8
9.12935,31-112935,InvtPart,420.00,0,Modules,E3EFBBB8
9.12937,31-112937,InvtPart,475.00,0,Modules,E3EFBBB8
9.11288,31-111288,InvtPart,400.00,0,Modules,E3EFBBB8
9.12673,31-112673,InvtPart,410.00,0,Modules,E3EFBBB8
9.11289,31-111289,InvtPart,440.00,0,Modules,E3EFBBB8
9.11915,31-111915,InvtPart,380.00,0,Modules,E3EFBBB8
9.11313,31-111313,InvtPart,410.00,0,Modules,E3EFBBB8
9.6969,36-016460,InvtPart,0.00,0,Inverter Accessories,89FFC549
9.5875,36-013276,InvtPart,0.00,0,Inverter Accessories,89FFC549
9.14476,36-114476,InvtPart,0.00,0,Inverter Accessories,89FFC549
9.12559,31-112559,InvtPart,390.00,0,Modules,01448A03
9.9410,41-016888,InvtPart,0.00,0,Charging Stations,73265757
9.9392,41-016891,InvtPart,0.00,0,Charging Stations,73265757
9.9372,41-016765,InvtPart,0.00,0,Charging Stations,73265757
9.9364,41-016890,InvtPart,0.00,0,Charging Stations,73265757
9.9393,41-016873,InvtPart,0.00,0,Charging Stations,73265757
9.14962,41-114962,InvtPart,0.00,0,Charging Stations,73265757
9.14049,41-114049,InvtPart,0.00,0,Charging Stations,73265757
9.14048,41-114048,InvtPart,0.00,0,Charging Stations,73265757
9.12621,41-112621,InvtPart,0.00,0,Charging Stations,73265757
9.12622,41-112622,InvtPart,0.00,0,Charging Stations,73265757
9.12996,41-112996,InvtPart,0.00,0,Charging Stations,73265757
9.14047,41-114047,InvtPart,0.00,0,Charging Stations,73265757
9.15094,41-115094,InvtPart,0.00,0,Charging Stations,73265757
9.9006,41-016902,InvtPart,0.00,0,Charging Stations,73265757
9.11385,41-111385,InvtPart,0.00,0,Charging Stations,73265757
9.9377,41-016892,InvtPart,0.00,0,Charging Stations,73265757
