guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.278.9.13667,9.278,9.13667,20,0,0,0,20,0,5745.65992,J
9.266.9.13667,9.266,9.13667,1,0,0,0,1,0,5739.92,J
9.261.9.13667,9.261,9.13667,40,0,18,0,58,0,5739.92,J
9.13.9.13667,9.13,9.13667,11,0,0,0,11,6,5739.92,J
9.282.9.13667,9.282,9.13667,13,0,1,0,14,6,5739.92,J
9.278.9.13832,9.278,9.13832,0,0,0,0,0,20,0,J
9.297.9.12512,9.297,9.12512,2,0,0,0,2,0,2632.6702,J
9.282.9.12512,9.282,9.12512,7,0,2,0,9,16,3510.52,J
9.278.9.12512,9.278,9.12512,35,0,4,0,39,72,3510.52,J
9.261.9.12512,9.261,9.12512,44,0,4,0,48,0,3510.52,J
9.299.9.12512,9.299,9.12512,62,0,4,0,66,64,3510.52,J
9.244.9.12512,9.244,9.12512,34,0,4,0,38,0,3510.52,J
9.300.9.7025,9.3,9.7025,1,0,2,0,3,0,0,J
9.267.9.7025,9.267,9.7025,1,0,0,0,1,0,0,J
9.300.9.15265,9.3,9.15265,2,0,0,0,2,0,0,J
9.244.9.2297,9.244,9.2297,8212,0,0,0,8212,5300,0.6594,J
9.282.9.15101,9.282,9.15101,828,0,0,0,828,0,6.437,J
9.254.9.2277,9.254,9.2277,1,0,0,0,1,0,0,J
9.282.9.11831,9.282,9.11831,2,0,0,0,2,0,0.0314,J
9.261.9.11831,9.261,9.11831,4,0,0,0,4,0,65.94,J
9.283.9.3332,9.283,9.3332,3,0,0,0,3,0,0.1046562,J
9.13.9.5404,9.13,9.5404,0,2,0,0,0,2,14659.34748,J
9.285.9.14705,9.285,9.14705,1,0,0,0,1,0,0.0314,J
9.261.9.14705,9.261,9.14705,0,2,0,0,0,30,89.6784,J
9.244.9.14705,9.244,9.14705,0,0,0,0,0,20,0,J
9.254.9.3453,9.254,9.3453,2,0,0,0,2,0,0,J
9.261.9.13044,9.261,9.13044,12,0,1,0,13,0,6018.0612,J
9.299.9.13044,9.299,9.13044,4,0,0,0,4,3,5900.06,J
9.244.9.13044,9.244,9.13044,1,0,2,0,3,0,6687.4464,J
9.13.9.3453,9.13,9.3453,70,0,0,0,70,0,19.4366,J
9.282.9.3453,9.282,9.3453,14,0,0,0,14,0,6.8609,J
9.278.9.3453,9.278,9.3453,262,0,0,0,262,0,14.3184,J
9.300.9.3453,9.3,9.3453,3,0,0,0,3,0,0,J
9.261.9.15098,9.261,9.15098,1119,0,0,0,1119,0,27.161,J
9.300.9.15098,9.3,9.15098,6,0,0,0,6,0,0,J
9.244.9.15098,9.244,9.15098,1370,0,32,0,1402,0,27.161,J
9.13.9.15098,9.13,9.15098,211,0,0,0,211,150,27.161,J
9.282.9.15098,9.282,9.15098,398,0,0,0,398,0,27.5756684,J
9.278.9.15098,9.278,9.15098,330,0,581,0,911,450,27.161,J
9.283.9.15098,9.283,9.15098,12,0,0,0,12,0,28.5844562,J
9.282.9.5041,9.282,9.5041,10,0,0,0,10,0,2030.34912,J
9.13.9.6184,9.13,9.6184,106,0,94,0,200,120,2192.788228,J
9.282.9.6184,9.282,9.6184,14,0,0,0,14,24,1723.97439,J
9.278.9.6184,9.278,9.6184,155,0,13,0,168,432,2185.44,J
9.261.9.6184,9.261,9.6184,3,0,2,0,5,0,2185.44,J
9.299.9.5038,9.299,9.5038,12,0,0,0,12,0,904.1473,J
9.300.9.14410,9.3,9.1441,2,0,0,0,2,0,0,J
9.302.9.14044,9.302,9.14044,1,0,0,0,1,0,1281.2142,J
9.254.9.8941,9.254,9.8941,4,0,0,0,4,0,0,J
9.299.9.9356,9.299,9.9356,1,0,0,0,1,0,1259.768,J
9.299.9.11457,9.299,9.11457,3,0,0,0,3,0,808.236,J
9.299.9.12952,9.299,9.12952,4,0,0,0,4,0,110.214,J
9.299.9.8916,9.299,9.8916,0,1,0,0,0,0,0,J
9.254.9.8944,9.254,9.8944,1,0,0,0,1,0,0,J
9.282.9.11780,9.282,9.1178,1,0,0,0,1,0,106.5402,J
9.299.9.12954,9.299,9.12954,11,0,0,0,11,0,55.107,J
9.299.9.14045,9.299,9.14045,8,0,1,0,9,0,1473.288,J
9.299.9.16856,9.299,9.16856,8,0,1,0,9,0,1786.032,J
9.302.9.9354,9.302,9.9354,2,0,0,0,2,0,0,J
9.300.9.13637,9.3,9.13637,13,0,0,0,13,0,0,J
9.244.9.13637,9.244,9.13637,0,1048,101,0,101,4800,0.5652,J
9.299.9.13637,9.299,9.13637,0,1504,1101,0,1101,6400,0.6343742,J
9.254.9.13637,9.254,9.13637,1,0,1,0,2,0,0,J
9.261.9.13637,9.261,9.13637,0,6945,90,0,90,9200,0.5652,J
9.261.9.13039,9.261,9.13039,6,0,0,0,6,0,6264.6768,J
9.13.9.13039,9.13,9.13039,1,0,0,0,1,6,6085.5398,J
9.282.9.13039,9.282,9.13039,5,0,0,0,5,10,6141.84,J
9.278.9.13039,9.278,9.13039,7,0,0,0,7,0,5606.27711,J
9.299.9.13039,9.299,9.13039,78,0,0,0,78,0,6100.456401,J
9.252.9.13637,9.252,9.13637,10,0,0,0,10,0,0.628,J
9.13.9.13637,9.13,9.13637,3558,0,1468,0,5026,1000,0.5652,J
9.282.9.13637,9.282,9.13637,49,0,72,0,121,800,0.5652,J
9.278.9.13637,9.278,9.13637,3174,0,800,0,3974,0,0.5652,J
9.299.9.13117,9.299,9.13117,4,0,0,0,4,0,97.92875,J
9.299.9.14853,9.299,9.14853,5,0,12,0,17,0,358.6452736,J
9.299.9.12456,9.299,9.12456,19,0,1,0,20,0,20.0018,J
9.299.9.11566,9.299,9.11566,3,0,0,0,3,0,427.4900562,J
9.299.9.12819,9.299,9.12819,63,0,0,0,63,0,30.272583,J
9.299.9.13014,9.299,9.13014,0,0,2,0,2,0,601.5926,J
9.299.9.12820,9.299,9.1282,2,0,0,0,2,0,779.7562,J
9.299.9.15058,9.299,9.15058,35,0,0,0,35,0,389.6569498,J
9.299.9.12739,9.299,9.12739,880,0,175,0,1055,0,85.1233904,J
9.299.9.16321,9.299,9.16321,0,1,2,0,2,5,587.6824,J
9.299.9.16307,9.299,9.16307,0,2,3,0,3,10,433.7700562,J
9.279.9.3307,9.279,9.3307,9,0,0,0,9,0,3.768,J
9.13.9.3307,9.13,9.3307,466,0,153,0,619,0,3.8308,J
9.278.9.7061,9.278,9.7061,7293,0,600,0,7893,0,3.836138,J
9.266.9.7061,9.266,9.7061,2,0,0,0,2,0,4.082,J
9.283.9.7061,9.283,9.7061,9,0,0,0,9,0,3.7889438,J
9.261.9.7061,9.261,9.7061,90,0,0,0,90,0,4.0806184,J
9.250.9.13678,9.25,9.13678,14,0,0,0,14,0,160.14,J
9.282.9.13678,9.282,9.13678,3,0,0,0,3,0,329.7,J
9.283.9.13678,9.283,9.13678,1,0,0,0,1,0,329.7,J
9.300.9.13678,9.3,9.13678,16,0,0,0,16,0,0,J
9.13.9.13385,9.13,9.13385,2,0,0,0,2,0,537.4895,J
9.261.9.9851,9.261,9.9851,0,0,16,0,16,0,1758.8082,J
9.261.9.5378,9.261,9.5378,2,0,0,0,2,0,7867.584,J
9.299.9.5378,9.299,9.5378,6,0,0,0,6,0,7867.584,J
9.252.9.7061,9.252,9.7061,20,0,0,0,20,0,4.0192,J
9.250.9.7061,9.25,9.7061,40,0,0,0,40,0,2.7946,J
9.254.9.7061,9.254,9.7061,2,0,0,0,2,0,0,J
9.244.9.7061,9.244,9.7061,14,0,0,0,14,0,4.0192,J
9.13.9.7061,9.13,9.7061,2972,0,1964,0,4936,0,3.7994,J
9.299.9.3307,9.299,9.3307,131,0,0,0,131,0,3.987329,J
9.282.9.3307,9.282,9.3307,377,0,0,0,377,0,3.5993506,J
9.299.9.2753,9.299,9.2753,75691,0,8554,0,84245,0,0.7567714,J
9.254.9.2753,9.254,9.2753,27,0,4,0,31,0,0,J
9.278.9.2753,9.278,9.2753,13852,0,0,0,13852,0,0.7361416,J
9.290.9.2753,9.29,9.2753,3500,0,0,0,3500,0,0.7536,J
9.283.9.2753,9.283,9.2753,4,0,0,0,4,0,0.60445,J
9.261.9.2753,9.261,9.2753,194269,0,108000,0,302269,112000,0.7536,J
9.244.9.2753,9.244,9.2753,193660,0,47090,0,240750,56000,0.7536,J
9.13.9.2753,9.13,9.2753,16226,0,2926,0,19152,0,0.7536,J
9.7.9.2753,9.7,9.2753,3000,0,0,0,3000,0,0.5338,J
9.13.9.1908,9.13,9.1908,5,0,0,0,5,0,3951.8156,J
9.278.9.1911,9.278,9.1911,5,0,0,0,5,0,3316.468,J
9.299.9.1911,9.299,9.1911,10,0,0,0,10,0,3315.84,J
9.13.9.1911,9.13,9.1911,6,0,0,0,6,0,3316.154,J
9.278.9.1888,9.278,9.1888,27,0,0,0,27,0,2824.873085,J
9.299.9.1888,9.299,9.1888,2,0,0,0,2,0,1404.208,J
9.281.9.13504,9.281,9.13504,2,0,0,0,2,0,0,J
9.299.9.12814,9.299,9.12814,2,0,1,0,3,0,255.9832562,J
9.282.9.8334,9.282,9.8334,6,0,0,0,6,0,764.4591562,J
9.244.9.14372,9.244,9.14372,4,0,0,0,4,0,4132.24,J
9.266.9.14372,9.266,9.14372,2,0,0,0,2,0,3962.837,J
9.261.9.14372,9.261,9.14372,13,0,1,0,14,0,4132.24,J
9.282.9.13545,9.282,9.13545,19,0,19,0,38,24,6929.98,J
9.299.9.13545,9.299,9.13545,53,0,4,0,57,72,6107.830503,J
9.278.9.13545,9.278,9.13545,14,0,1,0,15,0,6929.98,J
9.1.9.7329,9.1,9.7329,0,0,0,0,0,20,4197.3322,J
9.284.9.11518,9.284,9.11518,5,0,0,0,5,0,404.38804,J
9.282.9.13657,9.282,9.13657,5,0,0,0,5,0,474.25932,J
9.290.9.13545,9.29,9.13545,0,3,1,0,1,0,6929.98,J
9.261.9.13545,9.261,9.13545,124,0,16,0,140,0,6929.98,J
9.244.9.13545,9.244,9.13545,114,0,26,0,140,0,6917.82371,J
9.299.9.14048,9.299,9.14048,6,0,0,0,6,0,1359.975856,J
9.299.9.12622,9.299,9.12622,5,0,1,0,6,0,634.3428,J
9.282.9.14049,9.282,9.14049,85,0,1,0,86,0,1603.779084,J
9.299.9.9364,9.299,9.9364,2,0,0,0,2,0,1410.5194,J
9.282.9.13048,9.282,9.13048,25,0,3,0,28,25,6480.96,J
9.299.9.13048,9.299,9.13048,0,4,1,0,1,6,6449.56,J
9.278.9.13048,9.278,9.13048,0,0,0,0,0,12,6449.56,J
9.290.9.13048,9.29,9.13048,0,0,1,0,1,0,6578.5512,J
9.261.9.13048,9.261,9.13048,11,0,11,0,22,24,6485.099085,J
9.244.9.13048,9.244,9.13048,2,0,2,0,4,0,6580.5294,J
9.281.9.12437,9.281,9.12437,1,0,0,0,1,0,3.14,J
9.299.9.11556,9.299,9.11556,12,0,0,0,12,0,21.56395,J
9.299.9.13290,9.299,9.1329,8,0,0,0,8,0,133.3244,J
9.299.9.13284,9.299,9.13284,13,0,0,0,13,0,412.6274,J
9.299.9.11538,9.299,9.11538,1,0,0,0,1,0,359.1532,J
9.299.9.11540,9.299,9.1154,1,0,0,0,1,0,519.356,J
9.299.9.12229,9.299,9.12229,2,0,0,0,2,0,544.8842,J
9.282.9.2140,9.282,9.214,111,0,3,0,114,0,105.4880174,J
9.299.9.2140,9.299,9.214,7,0,2,0,9,10,113.982,J
9.278.9.2140,9.278,9.214,29,0,0,0,29,0,109.314233,J
9.290.9.2140,9.29,9.214,0,0,1,0,1,0,113.982,J
9.261.9.2140,9.261,9.214,0,12,4,0,4,40,53.38,J
9.244.9.2140,9.244,9.214,4,0,1,0,5,0,53.38,J
9.261.9.1540,9.261,9.154,49,0,1,0,50,0,2631.32,J
9.299.9.1540,9.299,9.154,18,0,3,0,21,0,1473.1624,J
9.244.9.1540,9.244,9.154,34,0,3,0,37,0,2631.32,J
9.13.9.1540,9.13,9.154,0,0,0,0,0,10,2866.0978,J
9.282.9.1540,9.282,9.154,22,0,0,0,22,0,2921.551613,J
9.282.9.1870,9.282,9.187,437,0,1,0,438,0,1439.213693,J
9.278.9.1870,9.278,9.187,71,0,2,0,73,0,1271.693971,J
9.244.9.2309,9.244,9.2309,9911,0,909,0,10820,0,0.6594,J
9.13.9.2309,9.13,9.2309,22317,0,5316,0,27633,0,0.6594,J
9.299.9.2309,9.299,9.2309,4507,0,948,0,5455,10000,0.6659626,J
9.261.9.2309,9.261,9.2309,18737,0,2150,0,20887,1000,0.6594,J
9.250.9.2309,9.25,9.2309,10,0,0,0,10,0,0.6594,J
9.7.9.2309,9.7,9.2309,200,0,0,0,200,0,0.64056,J
9.282.9.2309,9.282,9.2309,4581,0,39000,0,43581,0,0.6540934,J
9.278.9.2309,9.278,9.2309,5891,0,8870,0,14761,10000,0.6594,J
9.290.9.2309,9.29,9.2309,265,0,0,0,265,0,0.6594,J
9.283.9.2309,9.283,9.2309,100,0,0,0,100,0,0.62172,J
9.13.9.3274,9.13,9.3274,5489,0,312,0,5801,0,0.5938054,J
9.282.9.3274,9.282,9.3274,882,0,1325,0,2207,0,0.7998522,J
9.250.9.3274,9.25,9.3274,9,0,0,0,9,0,0.7222,J
9.278.9.3274,9.278,9.3274,255,0,520,0,775,0,0.785,J
9.261.9.3274,9.261,9.3274,17393,0,1129,0,18522,0,0.185731,J
9.252.9.3274,9.252,9.3274,4,0,0,0,4,0,0.785,J
9.13.9.3659,9.13,9.3659,15405,0,1610,0,17015,0,0.3660926,J
9.261.9.1870,9.261,9.187,3,0,0,0,3,0,1464.496,J
9.281.9.1870,9.281,9.187,1,0,0,0,1,0,3.14,J
9.300.9.1870,9.3,9.187,1,0,0,0,1,0,0,J
9.299.9.1870,9.299,9.187,116,0,3,0,119,0,1464.496,J
9.254.9.1870,9.254,9.187,1,0,0,0,1,0,0,J
9.244.9.1870,9.244,9.187,3,0,0,0,3,0,1464.496,J
9.13.9.1653,9.13,9.1653,3,0,0,0,3,0,1690.576,J
9.261.9.1900,9.261,9.19,3,0,0,0,3,2,2194.682056,J
9.291.9.3659,9.291,9.3659,1750,0,0,0,1750,0,0.4082,J
9.278.9.3659,9.278,9.3659,876,0,100,0,976,0,0.3785898,J
9.261.9.3659,9.261,9.3659,227,0,6953,0,7180,7000,0.3768,J
9.299.9.3659,9.299,9.3659,19257,0,0,0,19257,0,0.120105,J
9.282.9.1913,9.282,9.1913,10,0,0,0,10,0,5262.09992,J
9.281.9.1900,9.281,9.19,1,0,0,0,1,0,3.14,J
9.299.9.1900,9.299,9.19,104,0,5,0,109,0,1229.1844,J
9.244.9.1900,9.244,9.19,1,0,0,0,1,2,2458.3688,J
9.13.9.1900,9.13,9.19,13,0,0,0,13,0,2334.3388,J
9.282.9.1900,9.282,9.19,20,0,0,0,20,0,2458.3688,J
9.278.9.2293,9.278,9.2293,0,0,3,0,3,0,147.58,J
9.261.9.2293,9.261,9.2293,1,0,0,0,1,0,147.3288,J
9.299.9.2293,9.299,9.2293,29,0,0,0,29,0,144.493066,J
9.244.9.2293,9.244,9.2293,1,0,2,0,3,0,147.3288,J
9.13.9.1863,9.13,9.1863,0,0,14,0,14,0,5273.8184,J
9.282.9.1863,9.282,9.1863,14,0,0,0,14,10,5061.68,J
9.278.9.1863,9.278,9.1863,0,13,0,0,0,13,5227.05595,J
9.261.9.1863,9.261,9.1863,2,0,0,0,2,0,5327.952,J
9.299.9.1863,9.299,9.1863,2,0,1,0,3,4,5061.68,J
9.282.9.2112,9.282,9.2112,10,0,0,0,10,0,251.2,J
9.261.9.1654,9.261,9.1654,3,0,0,0,3,0,3077.2,J
9.299.9.1654,9.299,9.1654,12,0,0,0,12,0,3077.2,J
9.244.9.3328,9.244,9.3328,100,0,0,0,100,0,0.4396,J
9.13.9.3328,9.13,9.3328,1281,0,210,0,1491,0,0.4396,J
9.278.9.3328,9.278,9.3328,2248,0,0,0,2248,0,0.4396,J
9.261.9.3328,9.261,9.3328,300,0,0,0,300,0,0.4396,J
9.244.9.1654,9.244,9.1654,2,0,0,0,2,0,3103.733,J
9.13.9.1654,9.13,9.1654,2,0,0,0,2,0,2982.686,J
9.282.9.1654,9.282,9.1654,2,0,0,0,2,0,3077.2,J
9.278.9.2146,9.278,9.2146,9,0,0,0,9,0,3.14,J
9.13.9.2146,9.13,9.2146,4,0,0,0,4,0,3.14,J
9.282.9.11268,9.282,9.11268,8,0,2,0,10,0,12925.1506,J
9.278.9.11268,9.278,9.11268,4,0,7,0,11,0,12864.64566,J
9.261.9.11268,9.261,9.11268,23,0,1,0,24,0,12783.0342,J
9.299.9.11268,9.299,9.11268,16,0,3,0,19,0,12071.71512,J
9.244.9.11268,9.244,9.11268,12,0,0,0,12,0,12763.36734,J
9.261.9.2322,9.261,9.2322,6956,0,2418,0,9374,10000,0.2826,J
9.250.9.2322,9.25,9.2322,50,0,0,0,50,0,0.2198,J
9.299.9.2322,9.299,9.2322,1458,0,0,0,1458,0,0.3143768,J
9.254.9.2322,9.254,9.2322,8,0,0,0,8,0,0,J
9.244.9.2322,9.244,9.2322,1992,0,2016,0,4008,5000,0.2822232,J
9.13.9.2322,9.13,9.2322,2259,0,0,0,2259,0,0.2826,J
9.299.9.16698,9.299,9.16698,5,0,0,0,5,0,1218.634,J
9.244.9.3321,9.244,9.3321,139,0,250,0,389,0,8.1326,J
9.13.9.3321,9.13,9.3321,23,0,0,0,23,0,8.1326,J
9.261.9.3321,9.261,9.3321,0,24,30,0,30,50,8.1326,J
9.278.9.2286,9.278,9.2286,279229,0,0,0,279229,0,0.6645496,J
9.261.9.2286,9.261,9.2286,9895,0,1930,0,11825,0,0.6612526,J
9.299.9.2286,9.299,9.2286,13732,0,0,0,13732,7000,0.660656,J
9.244.9.2286,9.244,9.2286,2100,0,0,0,2100,0,0.670704,J
9.299.9.3340,9.299,9.334,0,31,113,0,113,300,9.8823964,J
9.254.9.5876,9.254,9.5876,1,0,0,0,1,0,0,J
9.254.9.3340,9.254,9.334,1,0,1,0,2,0,0,J
9.261.9.3340,9.261,9.334,0,71,49,0,49,0,9.8282,J
9.244.9.3340,9.244,9.334,830,0,0,0,830,0,9.8282,J
9.13.9.3340,9.13,9.334,3311,0,720,0,4031,0,9.8282,J
9.7.9.3340,9.7,9.334,9,0,0,0,9,0,9.7200584,J
9.282.9.3340,9.282,9.334,1529,0,150,0,1679,0,9.541675,J
9.278.9.13557,9.278,9.13557,880,0,0,0,880,0,3.8308,J
9.283.9.13557,9.283,9.13557,16,0,0,0,16,0,4.3587282,J
9.300.9.13557,9.3,9.13557,1,0,0,0,1,0,0,J
9.299.9.13557,9.299,9.13557,863,0,0,0,863,0,3.7729612,J
9.254.9.13557,9.254,9.13557,0,1,0,0,0,0,0,J
9.13.9.13557,9.13,9.13557,774,0,100,0,874,0,3.8361066,J
9.244.9.2464,9.244,9.2464,40,0,0,0,40,0,22.451,J
9.244.9.13727,9.244,9.13727,0,20,0,0,0,30,37.3974,J
9.299.9.16942,9.299,9.16942,5,0,0,0,5,0,145.09312,J
9.299.9.8986,9.299,9.8986,366,0,20,0,386,0,4.0506,J
9.261.9.16701,9.261,9.16701,0,0,0,0,0,10,0,J
9.261.9.16700,9.261,9.167,2,0,0,0,2,0,279.46,J
9.244.9.14509,9.244,9.14509,1,0,0,0,1,0,4114.6246,J
9.299.9.10861,9.299,9.10861,4,0,0,0,4,0,4302.9932,J
9.299.9.4801,9.299,9.4801,0,1,1,0,1,0,3619.5094,J
9.299.9.4816,9.299,9.4816,2,0,0,0,2,0,3051.5776,J
9.278.9.1531,9.278,9.1531,10,0,0,0,10,0,6526.5842,J
9.299.9.1395,9.299,9.1395,0,2,0,0,0,6,0,J
9.13.9.10860,9.13,9.1086,3,0,0,0,3,0,4216.8316,J
9.13.9.1928,9.13,9.1928,12,0,0,0,12,0,504.284,J
9.13.9.1392,9.13,9.1392,1,0,1,0,2,0,4404.8862,J
9.13.9.1958,9.13,9.1958,5,0,0,0,5,0,784.058,J
9.299.9.4525,9.299,9.4525,12,0,0,0,12,0,297.1696,J
9.299.9.1532,9.299,9.1532,0,0,0,0,0,6,0,J
9.300.9.13656,9.3,9.13656,1,0,0,0,1,0,0,J
9.282.9.7093,9.282,9.7093,0,0,0,0,0,11,469.744,J
9.282.9.12535,9.282,9.12535,3,0,0,0,3,0,0.0314,J
9.280.9.5727,9.28,9.5727,1,0,0,0,1,0,2898.22,J
9.13.9.9561,9.13,9.9561,8,0,0,0,8,0,61.7638,J
9.282.9.5710,9.282,9.571,55,0,15,0,70,0,1274.54214,J
9.244.9.11762,9.244,9.11762,6,0,0,0,6,0,832.728,J
9.299.9.16849,9.299,9.16849,21,0,0,0,21,0,20.096,J
9.299.9.14959,9.299,9.14959,7,0,0,0,7,0,164.5674,J
9.244.9.5478,9.244,9.5478,39,0,0,0,39,0,5.4636,J
9.281.9.5073,9.281,9.5073,1,0,0,0,1,0,3.14,J
9.244.9.12530,9.244,9.1253,4,0,0,0,4,2,989.6652,J
9.278.9.13377,9.278,9.13377,1041,0,465,0,1506,320,73.5947862,J
9.261.9.12892,9.261,9.12892,4,0,8,0,12,88,73.9784,J
9.13.9.14343,9.13,9.14343,68,0,2,0,70,0,847.172,J
9.13.9.2464,9.13,9.2464,1,0,0,0,1,0,22.8592,J
9.7.9.2464,9.7,9.2464,10,0,0,0,10,0,18.87768,J
9.282.9.2464,9.282,9.2464,1395,0,212,0,1607,0,22.451,J
9.278.9.1866,9.278,9.1866,5,0,0,0,5,0,1434.6346,J
9.282.9.4766,9.282,9.4766,1,0,0,0,1,0,1042.7312,J
9.299.9.16940,9.299,9.1694,33,0,0,0,33,0,575.4154562,J
9.300.9.16936,9.3,9.16936,2,0,0,0,2,0,0,J
9.299.9.16943,9.299,9.16943,29,0,0,0,29,0,876.8363336,J
9.299.9.14577,9.299,9.14577,11,0,0,0,11,0,31.9024,J
9.254.9.12657,9.254,9.12657,2,0,0,0,2,0,0,J
9.299.9.6182,9.299,9.6182,0,0,1,0,1,0,52.281,J
9.13.9.7065,9.13,9.7065,20,0,0,0,20,0,389.12921,J
9.299.9.7708,9.299,9.7708,20,0,0,0,20,0,3960.0895,J
9.13.9.7705,9.13,9.7705,2,0,0,0,2,0,3849.2004,J
9.302.9.1538,9.302,9.1538,1,0,0,0,1,0,5942.5756,J
9.244.9.6217,9.244,9.6217,1,0,0,0,1,0,5928.6654,J
9.299.9.1508,9.299,9.1508,29,0,0,0,29,0,2808.5416,J
9.282.9.1550,9.282,9.155,8,0,0,0,8,0,2534.3568,J
9.13.9.2078,9.13,9.2078,0,4,1,0,1,10,468.959,J
9.282.9.1525,9.282,9.1525,2,0,1,0,3,0,3091.9894,J
9.299.9.2466,9.299,9.2466,5,0,0,0,5,0,85.46452,J
9.254.9.4967,9.254,9.4967,1,0,0,0,1,0,0,J
9.278.9.1518,9.278,9.1518,1,0,0,0,1,0,3240.2916,J
9.299.9.14507,9.299,9.14507,11,0,5,0,16,24,4603.3499,J
9.282.9.1882,9.282,9.1882,6,0,0,0,6,0,5341.925,J
9.244.9.2153,9.244,9.2153,2,0,1,0,3,0,466.8970562,J
9.299.9.12665,9.299,9.12665,9,0,0,0,9,0,12074.59089,J
9.282.9.2118,9.282,9.2118,140,0,3,0,143,0,179.0803544,J
9.254.9.7709,9.254,9.7709,1,0,0,0,1,0,0,J
9.299.9.12664,9.299,9.12664,0,0,0,0,0,4,14505.1044,J
9.299.9.12663,9.299,9.12663,44,0,0,0,44,0,62.958413,J
9.282.9.5926,9.282,9.5926,1,0,0,0,1,0,283.2908,J
9.281.9.12425,9.281,9.12425,1,0,0,0,1,0,0,J
9.244.9.10160,9.244,9.1016,4,0,0,0,4,0,192.482,J
9.299.9.14895,9.299,9.14895,4,0,0,0,4,0,34.1946,J
9.13.9.8787,9.13,9.8787,1293,0,0,0,1293,0,51.272275,J
9.299.9.5454,9.299,9.5454,32,0,5,0,37,0,5.2684176,J
9.261.9.5667,9.261,9.5667,116,0,0,0,116,0,47.8422332,J
9.13.9.7457,9.13,9.7457,138,0,0,0,138,0,59.0948,J
9.300.9.15231,9.3,9.15231,2,0,0,0,2,0,0,J
9.254.9.5469,9.254,9.5469,1,0,0,0,1,0,0,J
9.299.9.5472,9.299,9.5472,25,0,3,0,28,0,34.53215,J
9.7.9.3152,9.7,9.3152,10,0,0,0,10,0,7.2534,J
9.282.9.3152,9.282,9.3152,155120,0,2890,0,158010,0,9.77482,J
9.278.9.3152,9.278,9.3152,1676,0,0,0,1676,0,9.8173356,J
9.283.9.3152,9.283,9.3152,2,0,0,0,2,0,9.7811,J
9.261.9.3152,9.261,9.3152,3914,0,2118,0,6032,0,9.8596,J
9.300.9.3152,9.3,9.3152,32,0,0,0,32,0,0,J
9.299.9.3152,9.299,9.3152,2658,0,0,0,2658,750,10.110329,J
9.254.9.3152,9.254,9.3152,2,0,1,0,3,0,0,J
9.244.9.3152,9.244,9.3152,0,261,219,0,219,2500,9.8596,J
9.299.9.7094,9.299,9.7094,276,0,0,0,276,0,24.301088,J
9.250.9.12743,9.25,9.12743,4,0,0,0,4,0,200.5204,J
9.13.9.8792,9.13,9.8792,324,0,0,0,324,0,35.5015622,J
9.299.9.13642,9.299,9.13642,41,0,0,0,41,0,2114.0992,J
9.282.9.5735,9.282,9.5735,2585,0,450,0,3035,0,31.94636,J
9.278.9.5735,9.278,9.5735,606,0,9,0,615,0,29.2499792,J
9.261.9.5735,9.261,9.5735,1099,0,50,0,1149,100,29.218642,J
9.299.9.5735,9.299,9.5735,127,0,244,0,371,0,17.3335536,J
9.244.9.5735,9.244,9.5735,228,0,0,100,228,0,28.9508,J
9.13.9.5359,9.13,9.5359,824,0,546,0,1370,2000,10.2364,J
9.291.9.5359,9.291,9.5359,2532,0,281,0,2813,0,11.2710614,J
9.282.9.5359,9.282,9.5359,7105,0,1105,0,8210,0,11.73732,J
9.299.9.13036,9.299,9.13036,4,0,2,0,6,0,339.12,J
9.13.9.13036,9.13,9.13036,5,0,3,0,8,0,350.4868,J
9.13.9.16268,9.13,9.16268,2,0,1,0,3,0,2377.608,J
9.283.9.2464,9.283,9.2464,2,0,0,0,2,0,22.8749,J
9.282.9.16268,9.282,9.16268,36,0,2,0,38,0,3804.1728,J
9.299.9.4533,9.299,9.4533,21,0,1,0,22,0,785.3925,J
9.244.9.4533,9.244,9.4533,13,0,0,0,13,0,1052.4024,J
9.299.9.3306,9.299,9.3306,0,13,80,0,80,0,2.5932632,J
9.299.9.3651,9.299,9.3651,65,0,0,0,65,0,0,J
9.278.9.7137,9.278,9.7137,1,0,0,0,1,0,3.14,J
9.299.9.5444,9.299,9.5444,154,0,22,0,176,100,133.4309088,J
9.299.9.11327,9.299,9.11327,2,0,0,0,2,0,4025.2288,J
9.13.9.11327,9.13,9.11327,15,0,0,0,15,0,2042.256,J
9.282.9.11327,9.282,9.11327,15,0,0,0,15,0,4012.501344,J
9.13.9.13645,9.13,9.13645,1,0,5,0,6,15,404.5942438,J
9.282.9.13645,9.282,9.13645,359,0,0,0,359,0,389.36,J
9.278.9.13645,9.278,9.13645,0,0,0,0,0,1,389.5798,J
9.299.9.13641,9.299,9.13641,23,0,0,0,23,0,1848.832,J
9.282.9.13641,9.282,9.13641,13,0,0,0,13,0,3697.664,J
9.299.9.12390,9.299,9.1239,4,0,0,0,4,0,1301.2474,J
9.299.9.15131,9.299,9.15131,2,0,0,0,2,0,2558.315,J
9.299.9.15166,9.299,9.15166,7,0,2,0,9,10,692.3072,J
9.300.9.13563,9.3,9.13563,1,0,0,0,1,0,0,J
9.299.9.12403,9.299,9.12403,3,0,0,0,3,2,501.4266,J
