guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.244.9.16693,9.244,9.16693,2,0,5,2,7,0,5334.8600000,G
9.288.9.16691,9.288,9.16691,1,0,0,0,1,0,1221.4600000,G
9.299.9.4847,9.299,9.4847,125,0,136,0,261,1440,150.7200000,G
9.13.9.5917,9.13,9.5917,3,0,2,0,5,24,1916.7816000,G
9.250.9.5918,9.250,9.5918,20,0,0,0,20,0,135.1770000,G
9.278.9.5969,9.278,9.5969,27,0,7,0,34,24,1409.8600000,G
9.13.9.14373,9.13,9.14373,3,0,8,0,11,0,4662.9000000,G
9.282.9.7335,9.282,9.7335,0,102,13,0,13,240,2508.8600000,G
9.13.9.5466,9.13,9.5466,83,0,4,0,87,0,345.0860000,G
9.278.9.14717,9.278,9.14717,0,0,585,0,585,0,293.6842000,G
9.244.9.14680,9.244,9.14680,2239,0,58,0,2297,0,379.9400000,G
9.244.9.5476,9.244,9.5476,193,0,2,0,195,0,25.0499466,G
9.244.9.5524,9.244,9.5524,3,0,36,0,39,640,66.9134000,G
9.261.9.14331,9.261,9.14331,1,0,0,0,1,0,326.5600000,G
9.266.9.14679,9.266,9.14679,3,0,0,0,3,0,361.1000000,G
9.290.9.14232,9.290,9.14232,1,0,0,0,1,0,8917.6000000,G
9.290.9.13368,9.290,9.13368,4,0,0,0,4,0,7651.2380000,G
9.244.9.14201,9.244,9.14201,4,0,0,0,4,0,5636.3000000,G
9.244.9.2289,9.244,9.2289,77,0,2416,0,2493,7500,0.3768000,G
9.244.9.15108,9.244,9.15108,156,0,0,0,156,0,25.2770000,G
9.244.9.13638,9.244,9.13638,431,0,0,0,431,1600,0.5652000,G
9.13.9.6759,9.13,9.6759,3,0,325,0,328,0,38.9871192,G
9.282.9.4846,9.282,9.4846,13031,0,0,0,13031,0,0.4019200,G
9.250.9.14917,9.250,9.14917,1,0,0,0,1,0,0.0000000,G
9.254.9.4503,9.254,9.4503,0,0,1,0,1,0,0.0000000,G
9.282.9.15099,9.282,9.15099,111,0,0,0,111,250,51.1506000,G
9.250.9.16368,9.250,9.16368,1,0,0,0,1,0,0.0000000,G
9.244.9.14071,9.244,9.14071,2,0,0,0,2,0,221.3386000,G
9.13.9.14640,9.13,9.14640,7,0,0,0,7,0,176.4052000,G
9.261.9.14641,9.261,9.14641,4,0,0,0,4,0,221.3386000,G
9.254.9.8843,9.254,9.8843,1,0,0,0,1,0,0.0000000,G
9.13.9.10872,9.13,9.10872,13,0,7,0,20,150,1156.0224000,G
9.278.9.8282,9.278,9.8282,10,0,0,0,10,0,3.1400000,G
9.282.9.11348,9.282,9.11348,35,0,1,0,36,0,14525.1533000,G
9.244.9.8848,9.244,9.8848,43,0,0,0,43,0,68.9894424,G
9.278.9.8469,9.278,9.8469,24,0,0,0,24,0,1105.9590250,G
9.278.9.8472,9.278,9.8472,24,0,0,0,24,0,1105.9590250,G
9.13.9.8926,9.13,9.8926,4,0,0,0,4,0,10.1186500,G
9.261.9.15277,9.261,9.15277,14,0,12,0,26,140,29.2962000,G
9.244.9.8310,9.244,9.8310,11,0,0,0,11,0,211.9328870,G
9.261.9.10858,9.261,9.10858,1,0,0,0,1,0,7222.0000000,G
9.254.9.5691,9.254,9.5691,1,0,0,0,1,0,0.0000000,G
9.13.9.13665,9.13,9.13665,7,0,0,0,7,0,6451.5292196,G
9.278.9.11834,9.278,9.11834,64,0,0,0,64,0,3.1400000,G
9.282.9.11236,9.282,9.11236,420,0,0,0,420,0,0.0288566,G
9.299.9.11224,9.299,9.11224,7,0,1,0,8,0,0.0000000,G
9.13.9.11224,9.13,9.11224,1,0,0,0,1,0,3.1400000,G
9.282.9.11224,9.282,9.11224,1,0,0,0,1,0,0.0314000,G
9.278.9.11224,9.278,9.11224,2,0,0,0,2,0,3.1400000,G
9.281.9.13435,9.281,9.13435,2,0,0,0,2,0,3.1400000,G
9.244.9.12504,9.244,9.12504,9,0,0,0,9,0,2398.9600000,G
9.261.9.12504,9.261,9.12504,43,0,2,0,45,0,2402.1586238,G
9.13.9.12504,9.13,9.12504,19,0,3,0,22,0,2247.6576870,G
9.302.9.12504,9.302,9.12504,1,0,0,0,1,0,2442.9200000,G
9.278.9.12504,9.278,9.12504,3,0,0,0,3,16,2444.6260562,G
9.245.9.16870,9.245,9.16870,0,0,1,0,1,0,0.0000000,G
9.266.9.16764,9.266,9.16764,9,0,0,0,9,0,334.4100000,G
9.244.9.16807,9.244,9.16807,72,0,0,0,72,0,446.9790000,G
9.261.9.14963,9.261,9.14963,77,0,365,0,442,280,51.6530000,G
9.261.9.2317,9.261,9.2317,1,0,0,0,1,0,12.2774000,G
9.278.9.2266,9.278,9.2266,1461,0,0,0,1461,0,4.7723918,G
9.13.9.10874,9.13,9.10874,0,1,1,0,1,60,1163.9352000,G
9.278.9.1953,9.278,9.1953,1592,0,0,0,1592,0,2.3236000,G
9.278.9.3970,9.278,9.3970,14,0,200,0,214,0,2.3550000,G
9.300.9.15270,9.300,9.15270,2,0,0,0,2,0,0.0000000,G
9.13.9.5867,9.13,9.5867,296,0,0,0,296,0,0.3140000,G
9.244.9.2851,9.244,9.2851,17,0,0,0,17,0,12.2774000,G
9.244.9.3293,9.244,9.3293,95,0,0,0,95,0,45.5174400,G
9.299.9.3690,9.299,9.3690,97,0,0,0,97,0,4.1762000,G
9.299.9.5480,9.299,9.5480,3600,0,0,0,3600,0,0.0000000,G
9.261.9.4467,9.261,9.4467,1933,0,1316,0,3249,3100,9.5770000,G
9.244.9.11996,9.244,9.11996,3,0,0,0,3,0,3058.7368000,G
9.278.9.2960,9.278,9.2960,976,0,0,0,976,0,3.2342000,G
9.282.9.2459,9.282,9.2459,144,0,0,0,144,0,6.9156302,G
9.244.9.14674,9.244,9.14674,172,0,20,0,192,0,125.6000000,G
9.13.9.14674,9.13,9.14674,0,0,13,0,13,100,125.6000000,G
9.290.9.9018,9.290,9.9018,24,0,0,0,24,0,26.7214000,G
9.290.9.8913,9.290,9.8913,100,0,0,0,100,0,105.8494000,G
9.290.9.8888,9.290,9.8888,42,0,0,0,42,0,54.9836294,G
9.282.9.14674,9.282,9.14674,49,0,22,0,71,0,125.6000000,G
9.278.9.14674,9.278,9.14674,14,0,2,0,16,100,125.6000000,G
9.290.9.14674,9.290,9.14674,0,0,1,0,1,0,125.6000000,G
9.261.9.14674,9.261,9.14674,418,0,26,0,444,0,125.6000000,G
9.250.9.7297,9.250,9.7297,1,0,0,0,1,0,3814.6290000,G
9.244.9.7297,9.244,9.7297,43,0,1,0,44,0,2009.6000000,G
9.13.9.7297,9.13,9.7297,0,106,7,0,7,96,2011.5468000,G
9.282.9.7297,9.282,9.7297,478,0,91,0,569,720,2009.6000000,G
9.278.9.7297,9.278,9.7297,188,0,191,0,379,780,2009.7007312,G
9.267.9.7297,9.267,9.7297,0,0,1,0,1,0,0.0000000,G
9.299.9.7297,9.299,9.7297,0,36,15,0,15,168,2010.6089762,G
9.254.9.2340,9.254,9.2340,0,1,0,0,0,0,0.0000000,G
9.261.9.3652,9.261,9.3652,44,0,0,0,44,0,3.4540000,G
9.282.9.7036,9.282,9.7036,14,0,0,0,14,0,18.5888000,G
9.282.9.3554,9.282,9.3554,402,0,5190,0,5592,0,4.1529012,G
9.244.9.4355,9.244,9.4355,691,0,652,0,1343,1000,7.2788026,G
9.244.9.8833,9.244,9.8833,2,0,0,0,2,0,148.3179000,G
9.13.9.8833,9.13,9.8833,11,0,0,0,11,0,159.5890870,G
9.278.9.8833,9.278,9.8833,7,0,0,0,7,0,162.5264000,G
9.244.9.8463,9.244,9.8463,13,0,6,0,19,0,870.6592000,G
9.13.9.8463,9.13,9.8463,19,0,0,0,19,0,848.6676448,G
9.278.9.8463,9.278,9.8463,3,0,0,0,3,0,901.1486000,G
9.261.9.14975,9.261,9.14975,902,0,0,0,902,0,25.1514000,G
9.299.9.5676,9.299,9.5676,2700,0,0,0,2700,0,0.2279954,G
9.290.9.2479,9.290,9.2479,7000,0,0,0,7000,0,0.1570000,G
9.282.9.3692,9.282,9.3692,0,100,400,0,400,0,7.3162000,G
9.244.9.2952,9.244,9.2952,0,25,1,7,1,30,12.4030000,G
9.261.9.8463,9.261,9.8463,80,0,6,0,86,0,843.3587212,G
9.290.9.8314,9.290,9.8314,1,0,0,0,1,0,1737.1108000,G
9.299.9.11228,9.299,9.11228,124,0,7,0,131,0,0.0000000,G
9.254.9.11228,9.254,9.11228,6,0,0,0,6,0,0.0000000,G
9.278.9.11228,9.278,9.11228,87,0,0,0,87,0,41.3581332,G
9.13.9.11265,9.13,9.11265,194,0,211,0,405,600,37.7742000,G
9.250.9.15278,9.250,9.15278,1,0,0,0,1,0,0.0000000,G
9.244.9.6980,9.244,9.6980,2,0,0,0,2,0,240.8066000,G
9.300.9.3268,9.300,9.3268,15,0,0,0,15,0,0.0000000,G
9.244.9.11228,9.244,9.11228,8,0,1,0,9,0,73.2282854,G
9.13.9.11228,9.13,9.11228,113,0,0,0,113,0,74.3696440,G
9.254.9.11832,9.254,9.11832,21,0,0,0,21,0,0.0000000,G
9.244.9.11832,9.244,9.11832,34,0,0,0,34,0,3.8381790,G
9.13.9.11832,9.13,9.11832,8,0,0,0,8,0,3.1400000,G
9.282.9.11832,9.282,9.11832,7,0,0,0,7,0,0.0000000,G
9.278.9.11832,9.278,9.11832,21,0,0,0,21,0,3.1400000,G
9.282.9.5959,9.282,9.5959,617,0,0,0,617,0,2.7336212,G
9.300.9.12946,9.300,9.12946,1,0,0,0,1,0,0.0000000,G
9.13.9.16823,9.13,9.16823,27,0,2,0,29,0,5774.8281336,G
9.261.9.16823,9.261,9.16823,7,0,0,0,7,0,5805.8600000,G
9.282.9.16823,9.282,9.16823,6,0,0,0,6,0,5570.7315562,G
9.278.9.16823,9.278,9.16823,11,0,1,0,12,0,5805.8600000,G
9.299.9.16823,9.299,9.16823,44,0,0,0,44,0,5805.8600000,G
9.282.9.11413,9.282,9.11413,177,0,0,0,177,0,53.6091886,G
9.278.9.6982,9.278,9.6982,410,0,3,0,413,0,84.0892000,G
9.7.9.3051,9.7,9.3051,2,0,0,0,2,0,25.5910000,G
9.261.9.3323,9.261,9.3323,500,0,0,0,500,0,4.6786000,G
9.297.9.12512,9.297,9.12512,2,0,0,0,2,0,2632.6702000,G
9.282.9.12512,9.282,9.12512,7,0,2,0,9,16,3510.5200000,G
9.278.9.12512,9.278,9.12512,35,0,4,0,39,72,3510.5200000,G
9.261.9.12512,9.261,9.12512,44,0,4,0,48,0,3510.5200000,G
9.299.9.12512,9.299,9.12512,62,0,4,0,66,64,3510.5200000,G
9.244.9.12512,9.244,9.12512,34,0,4,0,38,0,3510.5200000,G
9.244.9.2297,9.244,9.2297,8212,0,0,0,8212,5300,0.6594000,G
9.282.9.15101,9.282,9.15101,828,0,0,0,828,0,6.4370000,G
9.254.9.2277,9.254,9.2277,1,0,0,0,1,0,0.0000000,G
9.278.9.3682,9.278,9.3682,294,0,0,0,294,0,40.7572000,G
9.282.9.11831,9.282,9.11831,2,0,0,0,2,0,0.0314000,G
9.261.9.11831,9.261,9.11831,4,0,0,0,4,0,65.9400000,G
9.299.9.11831,9.299,9.11831,0,0,1,0,1,0,0.0000000,G
9.299.9.13667,9.299,9.13667,0,2,2,0,2,78,4804.8751000,G
9.244.9.13667,9.244,9.13667,68,0,14,0,82,0,5739.9200000,G
9.278.9.13667,9.278,9.13667,20,0,0,0,20,0,5745.6599200,G
9.266.9.13667,9.266,9.13667,1,0,0,0,1,0,5739.9200000,G
9.261.9.13667,9.261,9.13667,40,0,18,0,58,0,5739.9200000,G
9.13.9.13667,9.13,9.13667,11,0,0,0,11,6,5739.9200000,G
9.282.9.13667,9.282,9.13667,13,0,1,0,14,6,5739.9200000,G
9.244.9.8260,9.244,9.8260,0,0,1,0,1,80,511.7258000,G
9.244.9.11953,9.244,9.11953,15,0,0,0,15,0,628.8164000,G
9.261.9.9412,9.261,9.9412,3,0,0,0,3,0,1882.1997438,G
9.250.9.9404,9.250,9.9404,1,0,0,0,1,0,1902.8400000,G
9.261.9.8320,9.261,9.8320,1,0,0,0,1,7,600.1482000,G
9.278.9.13832,9.278,9.13832,0,0,0,0,0,20,0.0000000,G
9.244.9.9011,9.244,9.9011,3,0,5,0,8,0,1234.4596000,G
9.244.9.8454,9.244,9.8454,20,0,40,0,60,28,293.4958000,G
9.261.9.8857,9.261,9.8857,3,0,3,0,6,0,973.0232000,G
9.290.9.8815,9.290,9.8815,1,0,0,0,1,0,3611.0000000,G
9.290.9.11843,9.290,9.11843,0,1,2,0,2,0,2433.5000000,G
9.250.9.15096,9.250,9.15096,1,0,0,0,1,0,235.1860000,G
9.244.9.4789,9.244,9.4789,220,0,0,0,220,0,18.4946000,G
9.278.9.7040,9.278,9.7040,25002,0,0,0,25002,0,3.5796000,G
9.244.9.15109,9.244,9.15109,43,0,98,0,141,0,15.3314268,G
9.244.9.7319,9.244,9.7319,22049,0,15762,0,37811,33600,3.5168000,G
9.278.9.7732,9.278,9.7732,1,0,0,0,1,0,142.9328000,G
9.13.9.2473,9.13,9.2473,29000,0,0,0,29000,0,0.0628000,G
9.244.9.5023,9.244,9.5023,427,0,250,0,677,500,2.9830000,G
9.278.9.1936,9.278,9.1936,248,0,0,0,248,0,40.0664000,G
9.13.9.2064,9.13,9.2064,1462,0,0,0,1462,0,0.6908000,G
9.278.9.1909,9.278,9.1909,1775,0,0,0,1775,0,0.6908000,G
9.278.9.1956,9.278,9.1956,250,0,0,0,250,0,180.3930000,G
9.282.9.11298,9.282,9.11298,424,0,0,0,424,0,1.0362000,G
9.265.9.12483,9.265,9.12483,3,0,0,0,3,0,6.2486000,G
9.13.9.3151,9.13,9.3151,3079,0,428,0,3507,5000,3.3284000,G
9.261.9.11461,9.261,9.11461,0,21,0,0,0,24,848.7420000,G
9.261.9.11521,9.261,9.11521,5,0,0,0,5,0,0.0000000,G
9.13.9.5943,9.13,9.5943,75,0,6,0,81,72,1661.0600000,G
9.13.9.16825,9.13,9.16825,5,0,2,0,7,0,6276.8600000,G
9.282.9.16825,9.282,9.16825,0,2,5,0,5,6,6276.8600000,G
9.278.9.16825,9.278,9.16825,21,0,2,0,23,0,6276.8600000,G
9.261.9.16825,9.261,9.16825,1,0,0,0,1,0,6276.8600000,G
9.299.9.16825,9.299,9.16825,15,0,1,0,16,12,6276.8600000,G
9.261.9.14384,9.261,9.14384,195,0,19,0,214,0,301.4400000,G
9.281.9.14384,9.281,9.14384,1,0,0,0,1,0,0.0000000,G
9.299.9.14384,9.299,9.14384,9,0,8,0,17,96,301.4400000,G
9.244.9.14384,9.244,9.14384,94,0,13,0,107,0,301.4400000,G
9.13.9.14384,9.13,9.14384,0,0,0,0,0,48,300.2154000,G
9.282.9.14384,9.282,9.14384,10,0,0,0,10,0,301.4400000,G
9.261.9.16666,9.261,9.16666,0,0,215,0,215,0,179.7522830,G
9.13.9.9407,9.13,9.9407,400,0,0,0,400,0,0.0907460,G
9.278.9.14384,9.278,9.14384,3,0,0,0,3,0,301.4400000,G
9.278.9.11460,9.278,9.11460,1,0,0,0,1,0,1037.2048000,G
9.261.9.11460,9.261,9.11460,0,22,0,0,0,50,1036.2000000,G
9.299.9.11460,9.299,9.11460,0,0,90,0,90,0,518.1000000,G
9.261.9.11230,9.261,9.11230,10,0,0,0,10,0,273.1800000,G
9.290.9.14235,9.290,9.14235,139,0,0,0,139,100,234.7464000,G
9.290.9.8971,9.290,9.8971,330,0,0,0,330,0,35.8588000,G
9.290.9.8903,9.290,9.8903,5,0,0,0,5,0,32.4990000,G
9.288.9.16866,9.288,9.16866,3,0,0,0,3,0,13.9416000,G
9.13.9.8805,9.13,9.8805,18,0,9,0,27,0,27.1610000,G
9.278.9.12510,9.278,9.12510,72,0,4,0,76,32,2647.0200000,G
9.261.9.12510,9.261,9.12510,1,0,1,0,2,0,2647.0200000,G
9.299.9.12510,9.299,9.12510,55,0,7,0,62,24,2404.7548072,G
9.244.9.12510,9.244,9.12510,11,0,0,0,11,0,2651.5872870,G
9.13.9.12510,9.13,9.12510,51,0,8,0,59,16,2647.0200000,G
9.13.9.16820,9.13,9.16820,29,0,5,0,34,0,5029.3380000,G
9.282.9.16820,9.282,9.16820,0,0,11,0,11,0,4931.2586870,G
9.13.9.2454,9.13,9.2454,47,0,0,0,47,0,9.6398000,G
9.261.9.4155,9.261,9.4155,11958,0,1449,0,13407,0,12.2463140,G
9.266.9.11419,9.266,9.11419,3,0,0,0,3,0,35.5762000,G
9.265.9.11419,9.265,9.11419,4,0,0,0,4,0,35.5762000,G
9.261.9.11419,9.261,9.11419,482,0,2996,0,3478,490,35.5766396,G
9.252.9.11419,9.252,9.11419,10,0,0,0,10,0,38.0254000,G
9.250.9.11419,9.250,9.11419,9,0,0,0,9,0,41.4375438,G
9.246.9.11419,9.246,9.11419,1,0,0,0,1,0,35.5762000,G
9.299.9.11419,9.299,9.11419,9340,0,712,0,10052,10500,35.5671254,G
9.244.9.13662,9.244,9.13662,3,0,0,0,3,0,2389.8540000,G
9.13.9.12940,9.13,9.12940,1386,0,0,0,1386,0,0.4710000,G
9.300.9.12940,9.300,9.12940,2,0,0,0,2,0,0.0000000,G
9.278.9.12940,9.278,9.12940,5370,0,0,0,5370,0,0.4725700,G
9.7.9.2494,9.7,9.2494,40,0,0,0,40,0,9.9852000,G
9.282.9.2494,9.282,9.2494,3891,0,194,0,4085,0,13.0033994,G
9.299.9.2494,9.299,9.2494,1214,0,126,0,1340,0,14.0839990,G
9.254.9.2494,9.254,9.2494,2,0,1,0,3,0,0.0000000,G
9.278.9.7067,9.278,9.7067,5174,0,860,0,6034,0,3.7726786,G
9.283.9.7067,9.283,9.7067,17,0,0,0,17,0,3.7883158,G
9.13.9.1869,9.13,9.1869,26,0,1,0,27,0,3541.2606000,G
9.282.9.13044,9.282,9.13044,0,3,0,0,0,0,5900.0600000,G
9.278.9.13044,9.278,9.13044,2,0,6,0,8,0,5900.0600000,G
9.280.9.13044,9.280,9.13044,1,0,0,0,1,0,6486.8318000,G
9.261.9.7067,9.261,9.7067,10139,0,9539,0,19678,11200,3.8615406,G
9.252.9.7067,9.252,9.7067,8,0,0,0,8,0,3.7680000,G
9.250.9.7067,9.250,9.7067,40,0,0,0,40,0,2.9516000,G
9.300.9.7067,9.300,9.7067,34,0,0,0,34,0,0.0000000,G
9.299.9.7067,9.299,9.7067,7138,0,1328,0,8466,11200,3.8957666,G
9.254.9.7067,9.254,9.7067,6,0,1,0,7,0,0.0000000,G
9.244.9.7067,9.244,9.7067,11776,0,4975,0,16751,11200,3.8616662,G
9.13.9.7067,9.13,9.7067,7180,0,1736,0,8916,0,3.8622000,G
9.261.9.13044,9.261,9.13044,12,0,1,0,13,0,6018.0612000,G
9.299.9.13044,9.299,9.13044,4,0,0,0,4,3,5900.0600000,G
9.244.9.13044,9.244,9.13044,1,0,2,0,3,0,6687.4464000,G
9.261.9.15098,9.261,9.15098,1119,0,0,0,1119,0,27.1610000,G
9.300.9.15098,9.300,9.15098,6,0,0,0,6,0,0.0000000,G
9.244.9.15098,9.244,9.15098,1370,0,32,0,1402,0,27.1610000,G
9.244.9.8552,9.244,9.8552,13,0,1,0,14,39,247.7146000,G
9.261.9.8262,9.261,9.8262,15,0,3,0,18,2,245.1084000,G
9.13.9.5404,9.13,9.5404,0,2,0,0,0,2,14659.3474800,G
9.285.9.14705,9.285,9.14705,1,0,0,0,1,0,0.0314000,G
9.261.9.14705,9.261,9.14705,0,2,0,0,0,30,89.6784000,G
9.244.9.14705,9.244,9.14705,0,0,0,0,0,20,0.0000000,G
9.244.9.8255,9.244,9.8255,0,0,0,0,0,2,620.2756000,G
9.282.9.5041,9.282,9.5041,10,0,0,0,10,0,2030.3491200,G
9.282.9.11469,9.282,9.11469,1,0,0,0,1,0,5252.3408000,G
9.13.9.6184,9.13,9.6184,106,0,94,0,200,120,2192.7882280,G
9.282.9.6184,9.282,9.6184,14,0,0,0,14,24,1723.9743902,G
9.278.9.6184,9.278,9.6184,155,0,13,0,168,432,2185.4400000,G
9.261.9.6184,9.261,9.6184,3,0,2,0,5,0,2185.4400000,G
9.290.9.14379,9.290,9.14379,583,0,0,0,583,0,5.8769182,G
9.290.9.12666,9.290,9.12666,182,0,0,0,182,0,0.4396000,G
9.290.9.8923,9.290,9.8923,208,0,0,0,208,0,1.1622396,G
9.290.9.8924,9.290,9.8924,180,0,0,0,180,0,3.9250000,G
9.290.9.8967,9.290,9.8967,186,0,0,0,186,0,2.7004000,G
9.290.9.8883,9.290,9.8883,469,0,0,0,469,0,0.1884000,G
9.290.9.8979,9.290,9.8979,923,0,0,0,923,0,1.2836948,G
9.300.9.13637,9.300,9.13637,13,0,0,0,13,0,0.0000000,G
9.244.9.13637,9.244,9.13637,0,1048,101,0,101,4800,0.5652000,G
9.299.9.13637,9.299,9.13637,0,1504,1101,0,1101,6400,0.6343742,G
9.254.9.13637,9.254,9.13637,1,0,1,0,2,0,0.0000000,G
9.261.9.13637,9.261,9.13637,0,6945,90,0,90,9200,0.5652000,G
9.261.9.13039,9.261,9.13039,6,0,0,0,6,0,6264.6768000,G
9.13.9.13039,9.13,9.13039,1,0,0,0,1,6,6085.5398000,G
9.282.9.13039,9.282,9.13039,5,0,0,0,5,10,6141.8400000,G
9.278.9.13039,9.278,9.13039,7,0,0,0,7,0,5606.2771098,G
9.299.9.13039,9.299,9.13039,78,0,0,0,78,0,6100.4564014,G
9.252.9.13637,9.252,9.13637,10,0,0,0,10,0,0.6280000,G
9.244.9.11419,9.244,9.11419,0,350,420,0,420,4200,35.5882262,G
9.13.9.11419,9.13,9.11419,94,0,0,0,94,0,39.4384000,G
9.250.9.13452,9.250,9.13452,13,0,0,0,13,0,6.1230000,G
9.244.9.6952,9.244,9.6952,4,0,0,0,4,0,58.5924000,G
9.7.9.4794,9.7,9.4794,0,0,0,0,0,0,77.4010000,G
9.261.9.4794,9.261,9.4794,125,0,52,0,177,100,9.3164114,G
9.244.9.13702,9.244,9.13702,20833,0,1763,0,22596,0,6.8821264,G
9.261.9.13702,9.261,9.13702,23001,0,1417,0,24418,0,6.9065870,G
9.13.9.13702,9.13,9.13702,1141,0,0,0,1141,0,7.2220000,G
9.244.9.2460,9.244,9.2460,637,0,0,0,637,0,7.1923898,G
9.13.9.3953,9.13,9.3953,263,0,1,0,264,0,5.9660000,G
9.282.9.3286,9.282,9.3286,4630,0,12150,0,16780,0,0.3982462,G
9.282.9.11997,9.282,9.11997,10,0,1,0,11,0,6973.3120000,G
9.278.9.16820,9.278,9.16820,29,0,0,0,29,24,5036.5600000,G
9.261.9.16820,9.261,9.16820,4,0,0,0,4,0,5086.9256000,G
9.299.9.16820,9.299,9.16820,0,0,1,0,1,12,5036.5600000,G
9.254.9.11231,9.254,9.11231,2,0,0,0,2,0,0.0000000,G
9.244.9.11231,9.244,9.11231,1,0,0,0,1,0,130.2786000,G
9.13.9.11231,9.13,9.11231,14,0,0,0,14,0,3.1400000,G
9.282.9.11231,9.282,9.11231,11,0,0,0,11,0,0.0285426,G
9.244.9.11225,9.244,9.11225,1,0,0,0,1,0,260.6200000,G
9.13.9.11225,9.13,9.11225,3,0,0,0,3,0,3.1400000,G
9.261.9.14725,9.261,9.14725,203,0,38,0,241,0,10949.1800000,G
9.281.9.14725,9.281,9.14725,1,0,0,0,1,0,3.1400000,G
9.246.9.14725,9.246,9.14725,1,0,0,0,1,0,3284.7540000,G
9.300.9.14725,9.300,9.14725,1,0,0,0,1,0,0.0000000,G
9.299.9.14725,9.299,9.14725,0,0,12,0,12,96,10964.2049000,G
9.13.9.2476,9.13,9.2476,60,0,15,0,75,0,135.3340000,G
9.290.9.2312,9.290,9.2312,2125,0,0,0,2125,0,2.4806000,G
9.17.9.14725,9.17,9.14725,1,0,0,0,1,0,10934.2022000,G
9.244.9.14725,9.244,9.14725,86,0,25,0,111,0,10949.1800000,G
9.13.9.14725,9.13,9.14725,0,13,33,0,33,0,10902.9192278,G
9.282.9.14725,9.282,9.14725,0,12,7,0,7,12,9488.7660000,G
9.278.9.14725,9.278,9.14725,12,0,17,0,29,60,10949.1800000,G
9.299.9.5732,9.299,9.5732,0,2,0,0,0,0,0.0000000,G
9.254.9.5732,9.254,9.5732,1,0,0,0,1,0,0.0000000,G
9.261.9.5732,9.261,9.5732,5,0,0,0,5,0,2395.8200000,G
9.244.9.5732,9.244,9.5732,5,0,0,0,5,0,2395.8200000,G
9.245.9.5732,9.245,9.5732,3,0,0,0,3,0,2395.8200000,G
9.278.9.2471,9.278,9.2471,352,0,0,0,352,0,100.4800000,G
9.282.9.3292,9.282,9.3292,500,0,0,0,500,0,1.7992200,G
9.283.9.3558,9.283,9.3558,2,0,0,0,2,0,12.0576000,G
9.282.9.11419,9.282,9.11419,22,0,537,0,559,4900,37.7380900,G
9.299.9.8895,9.299,9.8895,15,0,0,0,15,0,980.3854638,G
9.278.9.9577,9.278,9.9577,12,0,0,0,12,0,297.2638000,G
9.244.9.12349,9.244,9.12349,2,0,17,0,19,0,2054.6028254,G
9.278.9.14835,9.278,9.14835,21,0,0,0,21,0,7.7752366,G
9.299.9.14835,9.299,9.14835,3,0,1,0,4,0,0.0000000,G
9.13.9.14835,9.13,9.14835,15,0,0,0,15,0,9.6293438,G
9.282.9.15104,9.282,9.15104,239,0,0,0,239,0,5.7148000,G
9.250.9.14750,9.250,9.14750,1,0,0,0,1,0,0.0000000,G
9.261.9.14726,9.261,9.14726,154,0,27,0,181,0,11829.4868186,G
9.299.9.14726,9.299,9.14726,2,0,0,0,2,30,11825.2400000,G
9.300.9.6815,9.300,9.6815,2,0,0,0,2,0,0.0000000,G
9.244.9.14726,9.244,9.14726,2,0,73,0,75,0,11825.2400000,G
9.13.9.14726,9.13,9.14726,0,16,13,0,13,0,11825.3631822,G
9.282.9.14726,9.282,9.14726,1,0,2,0,3,20,11916.3000000,G
9.278.9.14726,9.278,9.14726,17,0,2,0,19,40,11825.2400000,G
9.261.9.7265,9.261,9.7265,0,0,0,0,0,60,1.5700000,G
9.290.9.5406,9.290,9.5406,0,0,4,0,4,0,329.7000000,G
9.261.9.5406,9.261,9.5406,109,0,13,0,122,0,329.7000000,G
9.299.9.5406,9.299,9.5406,165,0,37,0,202,432,296.7394828,G
9.254.9.5406,9.254,9.5406,1,0,0,0,1,0,0.0000000,G
9.244.9.5406,9.244,9.5406,72,0,12,0,84,0,329.7000000,G
9.13.9.5406,9.13,9.5406,108,0,5,0,113,0,294.3913908,G
9.261.9.11237,9.261,9.11237,10,0,0,0,10,0,25.6224000,G
9.299.9.11237,9.299,9.11237,5,0,10,0,15,0,0.0000000,G
9.244.9.11237,9.244,9.11237,10,0,0,0,10,0,25.6224000,G
9.13.9.4556,9.13,9.4556,28,0,0,0,28,0,0.6594000,G
9.245.9.14999,9.245,9.14999,1,0,0,0,1,0,272.9288000,G
9.261.9.14533,9.261,9.14533,1769,0,959,0,2728,0,148.1292802,G
9.244.9.16537,9.244,9.16537,0,0,1,0,1,0,261.8760000,G
9.244.9.8551,9.244,9.8551,0,1,1,0,1,138,422.1102000,G
9.261.9.12371,9.261,9.12371,4,0,1,0,5,0,2920.3570000,G
9.282.9.11223,9.282,9.11223,27,0,0,0,27,0,0.0290764,G
9.278.9.11223,9.278,9.11223,438,0,0,0,438,0,17.3631952,G
9.261.9.11223,9.261,9.11223,15,0,0,0,15,0,6.6986562,G
9.261.9.11954,9.261,9.11954,8,0,0,0,8,0,658.6150000,G
9.244.9.8329,9.244,9.8329,0,0,1,0,1,0,607.9354000,G
9.261.9.8352,9.261,9.8352,14,0,5,0,19,0,594.7788000,G
