guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,invoiceType,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
9.5135311.2,9.5135311,9.13595,9.244,PO-F-2023-2642,9.244.9.13595,Fully Billed,2023-10-11,2023-11-23,2023-11-24,2023-11-23,A,45.00,0.00,45.00,7736.6460,515.7764000,NULL,0,G
9.5135311.1,9.5135311,9.14743,9.244,PO-F-2023-2642,9.244.9.14743,Fully Billed,2023-10-11,2023-11-23,2023-11-24,2023-11-23,A,147.00,0.00,147.00,121089.3586,2471.2114000,NULL,0,G
9.5171829.7,9.5171829,9.8857,9.244,PO-F-2023-2692,9.244.9.8857,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-22,A,15.00,0.00,15.00,4865.1160,973.0232000,NULL,0,G
9.5262841.1,9.5262841,9.14743,9.244,PO-F-2023-2825,9.244.9.14743,Fully Billed,2023-10-31,2023-11-23,2023-11-23,2023-11-23,A,147.00,0.00,147.00,121089.3586,2471.2114000,NULL,0,G
9.5167753.1,9.5167753,9.15088,9.261,PO-F-2023-2674,9.261.9.15088,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-23,G,2808.00,0.00,2808.00,245057.1552,261.8132000,NULL,0,G
9.5171829.5,9.5171829,9.12772,9.244,PO-F-2023-2692,9.244.9.12772,Fully Billed,2023-10-17,2023-11-23,2023-11-30,2023-12-01,A,30.00,0.00,30.00,5333.2900,533.3290000,NULL,0,G
9.5409599.1,9.5409599,9.15089,9.261,PO-F-2023-3001,9.261.9.15089,Fully Billed,2023-11-20,2023-11-23,2023-11-23,2023-11-23,G,2808.00,0.00,2808.00,188333.6832,201.2112000,NULL,0,G
9.5171829.12,9.5171829,9.17016,9.244,PO-F-2023-2692,9.244.9.17016,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-12-01,A,30.00,0.00,30.00,9733.0580,973.3058000,NULL,0,G
9.5363946.1,9.5363946,9.2148,9.261,PO-F-2023-2951,9.261.9.2148,Fully Billed,2023-11-14,2023-11-23,2023-11-23,2023-11-23,A,3.00,0.00,3.00,337.2360,337.2360000,NULL,1,G
9.5171829.15,9.5171829,9.11954,9.244,PO-F-2023-2692,9.244.9.11954,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-22,A,12.00,0.00,12.00,2634.4600,658.6150000,NULL,0,G
9.5409601.1,9.5409601,9.15089,9.261,PO-F-2023-3002,9.261.9.15089,Fully Billed,2023-11-20,2023-11-23,2023-11-23,2023-11-24,G,2808.00,0.00,2808.00,188333.6832,201.2112000,NULL,0,G
9.5171829.8,9.5171829,9.11820,9.244,PO-F-2023-2692,9.244.9.11820,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-22,A,90.00,0.00,90.00,12212.0880,407.0696000,NULL,0,G
9.5171829.13,9.5171829,9.11952,9.244,PO-F-2023-2692,9.244.9.11952,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-22,A,12.00,0.00,12.00,2435.8864,608.9716000,NULL,0,G
9.5171829.2,9.5171829,9.8454,9.244,PO-F-2023-2692,9.244.9.8454,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-22,A,30.00,0.00,30.00,2835.7340,283.5734000,NULL,0,G
9.5446789.2,9.5446789,9.12774,9.261,PO-F-2023-3061,9.261.9.12774,Fully Billed,2023-11-23,2023-11-23,2023-11-23,2023-11-23,R,0.00,0.00,0.00,0.0000,0.0000000,NULL,0,G
9.5171829.14,9.5171829,9.11953,9.244,PO-F-2023-2692,9.244.9.11953,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-22,A,9.00,0.00,9.00,1886.4492,628.8164000,NULL,0,G
9.5446780.2,9.5446780,9.12774,9.244,PO-F-2023-3060,9.244.9.12774,Fully Billed,2023-11-23,2023-11-23,2023-11-23,2023-11-23,R,0.00,0.00,0.00,0.0000,0.0000000,NULL,0,G
9.5171829.3,9.5171829,9.8320,9.244,PO-F-2023-2692,9.244.9.8320,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-22,A,15.00,0.00,15.00,2951.1290,590.2258000,NULL,0,G
9.5171829.6,9.5171829,9.12774,9.244,PO-F-2023-2692,9.244.9.12774,Fully Billed,2023-10-17,2023-11-23,2023-11-23,2023-11-22,A,3.00,0.00,3.00,1225.1024,1225.1024000,NULL,0,G
9.5368272.1,9.5368272,9.14758,9.261,PO-F-2023-2954,9.261.9.14758,Fully Billed,2023-11-14,2023-11-24,2023-11-22,2023-11-23,A,3.00,0.00,3.00,736.7382,736.7382000,NULL,1,G
9.5401659.27,9.5401659,9.14235,9.290,PO-F-2023-2990,9.290.9.14235,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,18.00,0.00,18.00,1351.3932,225.2322000,NULL,1,G
9.4795144.1,9.4795144,9.15089,9.261,PO-F-2023-2083,9.261.9.15089,Fully Billed,2023-08-24,2023-11-24,2023-11-24,2023-11-24,G,2808.00,0.00,2808.00,188333.6832,201.2112000,NULL,0,G
9.5401659.17,9.5401659,9.11753,9.290,PO-F-2023-2990,9.290.9.11753,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,24.00,0.00,24.00,28599.6224,3574.9528000,NULL,1,G
9.5409710.1,9.5409710,9.15089,9.261,PO-F-2023-3005,9.261.9.15089,Fully Billed,2023-11-20,2023-11-24,2023-11-24,2023-11-24,G,2808.00,0.00,2808.00,188333.6832,201.2112000,NULL,0,G
9.5401659.8,9.5401659,9.13545,9.290,PO-F-2023-2990,9.290.9.13545,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,24.00,0.00,24.00,48916.0504,6114.5220000,NULL,1,G
9.5397773.11,9.5397773,9.7076,9.261,PO-F-2023-2988,9.261.9.7076,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-24,A,6.00,0.00,6.00,389.9880,194.9940000,NULL,1,G
9.5401659.11,9.5401659,9.5406,9.290,PO-F-2023-2990,9.290.9.5406,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,340.4074,340.4074000,NULL,1,G
9.5397773.9,9.5397773,9.13713,9.261,PO-F-2023-2988,9.261.9.13713,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-24,A,3.00,0.00,3.00,499.2914,499.2914000,NULL,1,G
9.5401659.20,9.5401659,9.13543,9.290,PO-F-2023-2990,9.290.9.13543,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,27.00,0.00,27.00,2776.8276,308.5364000,NULL,1,G
9.5401659.9,9.5401659,9.5857,9.290,PO-F-2023-2990,9.290.9.5857,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,27.00,0.00,27.00,1167.1380,129.6820000,NULL,1,G
9.5401659.6,9.5401659,9.9357,9.290,PO-F-2023-2990,9.290.9.9357,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,12.00,0.00,12.00,5706.0080,1426.5020000,NULL,1,G
9.5401659.15,9.5401659,9.11755,9.290,PO-F-2023-2990,9.290.9.11755,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,3982.8702,3982.8702000,NULL,1,G
9.5401659.16,9.5401659,9.11763,9.290,PO-F-2023-2990,9.290.9.11763,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,6.00,0.00,6.00,9261.2416,4630.6208000,NULL,1,G
9.5401659.14,9.5401659,9.11764,9.290,PO-F-2023-2990,9.290.9.11764,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,4824.9554,4824.9554000,NULL,1,G
9.5391828.2,9.5391828,9.14632,9.290,PO-F-2023-2971,9.290.9.14632,Fully Billed,2023-11-16,2023-11-24,2023-11-24,2023-11-24,A,6.00,0.00,6.00,24187.2316,12093.6158000,NULL,1,G
9.5401659.23,9.5401659,9.14687,9.290,PO-F-2023-2990,9.290.9.14687,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,6.00,0.00,6.00,2168.2956,1084.1478000,NULL,1,G
9.5401659.26,9.5401659,9.11843,9.290,PO-F-2023-2990,9.290.9.11843,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,2528.7990,2528.7990000,NULL,1,G
9.5401659.3,9.5401659,9.12636,9.290,PO-F-2023-2990,9.290.9.12636,Fully Billed,2023-11-17,2023-11-24,2023-11-25,2023-11-23,A,12.00,0.00,12.00,3968.2692,992.0516000,NULL,1,G
9.5401659.12,9.5401659,9.8857,9.290,PO-F-2023-2990,9.290.9.8857,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,1004.6430,1004.6430000,NULL,1,G
9.5391617.1,9.5391617,9.14726,9.290,PO-F-2023-2970,9.290.9.14726,Fully Billed,2023-11-16,2023-11-24,2023-11-24,2023-11-26,A,6.00,0.00,6.00,24419.1206,12209.5446000,NULL,1,G
9.5391617.2,9.5391617,9.13360,9.290,PO-F-2023-2970,9.290.9.13360,Fully Billed,2023-11-16,2023-11-24,2023-11-24,2023-11-26,A,3.00,0.00,3.00,6775.9002,6775.9002000,NULL,1,G
9.5401659.2,9.5401659,9.14685,9.290,PO-F-2023-2990,9.290.9.14685,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,9.00,0.00,9.00,17370.9196,5790.3170000,NULL,1,G
9.5401659.21,9.5401659,9.2140,9.290,PO-F-2023-2990,9.290.9.2140,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,9.00,0.00,9.00,347.7864,115.9288000,NULL,1,G
9.5401659.1,9.5401659,9.8831,9.290,PO-F-2023-2990,9.290.9.8831,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,147.00,0.00,147.00,8753.0954,178.6346000,NULL,1,G
9.5398369.1,9.5398369,9.8792,9.244,PO-F-2023-2989,9.244.9.8792,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-28,X,4320.00,0.00,4320.00,52586.2080,36.5182000,NULL,1,G
9.5401659.24,9.5401659,9.14726,9.290,PO-F-2023-2990,9.290.9.14726,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,12209.5760,12209.5760000,NULL,1,G
9.5397773.1,9.5397773,9.14758,9.261,PO-F-2023-2988,9.261.9.14758,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-24,A,3.00,0.00,3.00,736.7382,736.7382000,NULL,1,G
9.5401659.5,9.5401659,9.13358,9.290,PO-F-2023-2990,9.290.9.13358,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,9.00,0.00,9.00,38612.8312,12870.9228000,NULL,1,G
9.5413448.1,9.5413448,9.1957,9.261,PO-F-2023-3019,9.261.9.1957,Fully Billed,2023-11-20,2023-11-24,2023-11-24,2023-11-24,A,6.00,0.00,6.00,1306.8680,653.4340000,NULL,1,G
9.5401659.10,9.5401659,9.14674,9.290,PO-F-2023-2990,9.290.9.14674,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,129.6820,129.6820000,NULL,1,G
9.5409704.1,9.5409704,9.15089,9.261,PO-F-2023-3003,9.261.9.15089,Fully Billed,2023-11-20,2023-11-24,2023-11-24,2023-11-24,G,2808.00,0.00,2808.00,188333.6832,201.2112000,NULL,0,G
9.5083968.2,9.5083968,9.8823,9.244,PO-F-2023-2515,9.244.9.8823,Fully Billed,2023-10-03,2023-11-24,2023-11-28,2023-11-28,A,9.00,0.00,9.00,8949.0000,2983.0000000,NULL,0,G
9.5409707.1,9.5409707,9.15089,9.261,PO-F-2023-3004,9.261.9.15089,Fully Billed,2023-11-20,2023-11-24,2023-11-24,2023-11-24,G,2808.00,0.00,2808.00,188333.6832,201.2112000,NULL,0,G
9.5401659.13,9.5401659,9.8260,9.290,PO-F-2023-2990,9.290.9.8260,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,528.3678,528.3678000,NULL,1,G
9.5083968.1,9.5083968,9.8808,9.244,PO-F-2023-2515,9.244.9.8808,Fully Billed,2023-10-03,2023-11-24,2023-12-01,2023-11-28,A,6.00,0.00,6.00,7724.4000,3862.2000000,NULL,0,G
9.5362734.1,9.5362734,9.7016,9.261,PO-F-2023-2949,9.261.9.7016,Fully Billed,2023-11-14,2023-11-24,2023-11-24,2023-11-24,X,6090.00,0.00,6090.00,158781.3220,78.2174000,NULL,1,G
9.5391828.1,9.5391828,9.14684,9.290,PO-F-2023-2971,9.290.9.14684,Fully Billed,2023-11-16,2023-11-24,2023-11-24,2023-11-24,A,6.00,0.00,6.00,17909.0842,8954.5264000,NULL,1,G
9.5401659.18,9.5401659,9.9851,9.290,PO-F-2023-2990,9.290.9.9851,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,9.00,0.00,9.00,5942.1360,1980.7120000,NULL,1,G
9.5401659.7,9.5401659,9.14725,9.290,PO-F-2023-2990,9.290.9.14725,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,15.00,0.00,15.00,53493.8250,10698.7650000,NULL,1,G
9.5401659.4,9.5401659,9.9583,9.290,PO-F-2023-2990,9.290.9.9583,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,2632.5446,2632.5446000,NULL,1,G
9.5397773.2,9.5397773,9.14640,9.261,PO-F-2023-2988,9.261.9.14640,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-24,A,9.00,0.00,9.00,546.4542,182.1514000,NULL,1,G
9.5397773.5,9.5397773,9.11268,9.261,PO-F-2023-2988,9.261.9.11268,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-24,A,3.00,0.00,3.00,12944.8698,12944.8698000,NULL,1,G
9.5401659.25,9.5401659,9.11842,9.290,PO-F-2023-2990,9.290.9.11842,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,3.00,0.00,3.00,3436.5730,3436.5730000,NULL,1,G
9.5368272.2,9.5368272,9.14640,9.261,PO-F-2023-2954,9.261.9.14640,Fully Billed,2023-11-14,2023-11-24,2023-11-22,2023-11-23,A,9.00,0.00,9.00,546.4542,182.1514000,NULL,1,G
9.5401659.22,9.5401659,9.13758,9.290,PO-F-2023-2990,9.290.9.13758,Fully Billed,2023-11-17,2023-11-24,2023-11-24,2023-11-23,A,30.00,0.00,30.00,150902.1200,15090.2120000,NULL,1,G
9.5174685.20,9.5174685,9.2262,9.261,PO-F-2023-2705,9.261.9.2262,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,6000.00,0.00,6000.00,7850.0000,3.9250000,NULL,1,G
9.5174685.15,9.5174685,9.15099,9.261,PO-F-2023-2705,9.261.9.15099,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,G,450.00,0.00,450.00,7672.5900,51.1506000,NULL,1,G
9.5174686.17,9.5174686,9.15101,9.244,PO-F-2023-2706,9.244.9.15101,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,1200.00,0.00,1200.00,2574.8000,6.4370000,NULL,1,G
9.5174686.40,9.5174686,9.6952,9.244,PO-F-2023-2706,9.244.9.6952,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,1404.00,0.00,1404.00,28993.6296,61.9522000,NULL,1,G
9.5174685.28,9.5174685,9.3664,9.261,PO-F-2023-2705,9.261.9.3664,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,G,1500.00,0.00,1500.00,188.4000,0.3768000,NULL,1,G
9.4650561.4,9.4650561,9.15096,9.261,PO-F-2023-1817,9.261.9.15096,Fully Billed,2023-08-02,2023-11-27,2023-11-27,2023-11-27,G,2808.00,0.00,2808.00,178076.4336,190.2526000,NULL,0,G
9.5174686.48,9.5174686,9.13452,9.244,PO-F-2023-2706,9.244.9.13452,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,9000.00,0.00,9000.00,20629.8000,6.8766000,NULL,1,G
9.5254685.2,9.5254685,9.15096,9.261,PO-F-2023-2818,9.261.9.15096,Fully Billed,2023-10-30,2023-11-27,2023-11-27,2023-11-27,G,2808.00,0.00,2808.00,178076.4336,190.2526000,NULL,0,G
9.5254683.2,9.5254683,9.15096,9.261,PO-F-2023-2817,9.261.9.15096,Fully Billed,2023-10-30,2023-11-27,2023-11-27,2023-11-27,G,2808.00,0.00,2808.00,178076.4336,190.2526000,NULL,0,G
9.5174685.9,9.5174685,9.4510,9.261,PO-F-2023-2705,9.261.9.4510,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,G,750.00,0.00,750.00,3877.9000,15.5116000,NULL,1,G
9.5254675.2,9.5254675,9.12616,9.261,PO-F-2023-2815,9.261.9.12616,Fully Billed,2023-10-30,2023-11-27,2023-11-27,2023-11-27,G,2808.00,0.00,2808.00,175930.9344,187.9604000,NULL,0,G
9.5174686.29,9.5174686,9.3263,9.244,PO-F-2023-2706,9.244.9.3263,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,1500.00,0.00,1500.00,219.8000,0.4396000,NULL,1,G
9.5254676.2,9.5254676,9.12616,9.261,PO-F-2023-2816,9.261.9.12616,Fully Billed,2023-10-30,2023-11-27,2023-11-27,2023-11-27,G,2808.00,0.00,2808.00,175930.9344,187.9604000,NULL,0,G
9.5174686.9,9.5174686,9.4510,9.244,PO-F-2023-2706,9.244.9.4510,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,750.00,0.00,750.00,3877.9000,15.5116000,NULL,1,G
9.5174686.42,9.5174686,9.2753,9.244,PO-F-2023-2706,9.244.9.2753,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,6000.00,0.00,6000.00,1507.2000,0.7536000,NULL,1,G
9.5174686.18,9.5174686,9.15102,9.244,PO-F-2023-2706,9.244.9.15102,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,1500.00,0.00,1500.00,9153.1000,18.3062000,NULL,1,G
9.5174686.31,9.5174686,9.3252,9.244,PO-F-2023-2706,9.244.9.3252,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,12000.00,0.00,12000.00,29013.6000,7.2534000,NULL,1,G
9.5174686.27,9.5174686,9.3656,9.244,PO-F-2023-2706,9.244.9.3656,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,A,75.00,0.00,75.00,608.3750,24.3350000,NULL,1,G
9.5174686.49,9.5174686,9.4510,9.244,PO-F-2023-2706,9.244.9.4510,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,900.00,0.00,900.00,4653.4800,15.5116000,NULL,1,G
9.5174686.10,9.5174686,9.7067,9.244,PO-F-2023-2706,9.244.9.7067,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,10500.00,0.00,10500.00,13188.0000,3.7680000,NULL,1,G
9.5174685.12,9.5174685,9.7319,9.261,PO-F-2023-2705,9.261.9.7319,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,15000.00,0.00,15000.00,17741.0000,3.5482000,NULL,1,G
9.5174685.24,9.5174685,9.3656,9.261,PO-F-2023-2705,9.261.9.3656,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,A,75.00,0.00,75.00,608.3750,24.3350000,NULL,1,G
9.5174686.32,9.5174686,9.7552,9.244,PO-F-2023-2706,9.244.9.7552,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,15000.00,0.00,15000.00,21666.0000,4.3332000,NULL,1,G
9.5410094.2,9.5410094,9.8817,9.244,PO-F-2023-3013,9.244.9.8817,Fully Billed,2023-11-20,2023-11-27,2023-11-27,2023-11-27,G,750.00,0.00,750.00,628.0000,2.5120000,NULL,1,G
9.5174685.23,9.5174685,9.2753,9.261,PO-F-2023-2705,9.261.9.2753,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,6000.00,0.00,6000.00,1507.2000,0.7536000,NULL,1,G
9.5174685.4,9.5174685,9.2289,9.261,PO-F-2023-2705,9.261.9.2289,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,4500.00,0.00,4500.00,565.2000,0.3768000,NULL,1,G
9.5174685.31,9.5174685,9.6830,9.261,PO-F-2023-2705,9.261.9.6830,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,18000.00,0.00,18000.00,20724.0000,3.4540000,NULL,1,G
9.5174686.7,9.5174686,9.3301,9.244,PO-F-2023-2706,9.244.9.3301,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,4500.00,0.00,4500.00,1318.8000,0.8792000,NULL,1,G
9.5174686.28,9.5174686,9.3657,9.244,PO-F-2023-2706,9.244.9.3657,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,A,30.00,0.00,30.00,626.4300,62.6430000,NULL,1,G
9.5174685.27,9.5174685,9.2454,9.261,PO-F-2023-2705,9.261.9.2454,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,G,900.00,0.00,900.00,3052.0800,10.1736000,NULL,1,G
9.5174686.45,9.5174686,9.3273,9.244,PO-F-2023-2706,9.244.9.3273,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,4500.00,0.00,4500.00,2967.3000,1.9782000,NULL,1,G
9.5174686.13,9.5174686,9.11419,9.244,PO-F-2023-2706,9.244.9.11419,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,2520.00,0.00,2520.00,30517.0320,36.3298000,NULL,1,G
9.5174685.32,9.5174685,9.7552,9.261,PO-F-2023-2705,9.261.9.7552,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,24000.00,0.00,24000.00,34665.6000,4.3332000,NULL,1,G
9.5174685.10,9.5174685,9.7067,9.261,PO-F-2023-2705,9.261.9.7067,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,10500.00,0.00,10500.00,13188.0000,3.7680000,NULL,1,G
9.5174685.29,9.5174685,9.3151,9.261,PO-F-2023-2705,9.261.9.3151,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,15000.00,0.00,15000.00,16956.0000,3.3912000,NULL,1,G
9.5174685.7,9.5174685,9.3301,9.261,PO-F-2023-2705,9.261.9.3301,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,G,1500.00,0.00,1500.00,439.6000,0.8792000,NULL,1,G
9.5174686.11,9.5174686,9.5724,9.244,PO-F-2023-2706,9.244.9.5724,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,750.00,0.00,750.00,588.7500,2.3550000,NULL,1,G
9.5174686.44,9.5174686,9.2262,9.244,PO-F-2023-2706,9.244.9.2262,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,R,3000.00,0.00,3000.00,3925.0000,3.9250000,NULL,1,G
9.5174685.25,9.5174685,9.3657,9.261,PO-F-2023-2705,9.261.9.3657,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,A,30.00,0.00,30.00,626.4300,62.6430000,NULL,1,G
9.5174685.8,9.5174685,9.2309,9.261,PO-F-2023-2705,9.261.9.2309,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,G,1500.00,0.00,1500.00,329.7000,0.6594000,NULL,1,G
9.5174686.6,9.5174686,9.3554,9.244,PO-F-2023-2706,9.244.9.3554,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,750.00,0.00,750.00,1075.4500,4.3018000,NULL,1,G
9.5174686.14,9.5174686,9.15100,9.244,PO-F-2023-2706,9.244.9.15100,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,A,240.00,0.00,240.00,2225.6320,27.8204000,NULL,1,G
9.5174686.12,9.5174686,9.7319,9.244,PO-F-2023-2706,9.244.9.7319,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,15000.00,0.00,15000.00,17741.0000,3.5482000,NULL,1,G
9.5174686.8,9.5174686,9.2309,9.244,PO-F-2023-2706,9.244.9.2309,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,1500.00,0.00,1500.00,329.7000,0.6594000,NULL,1,G
9.5174686.1,9.5174686,9.3153,9.244,PO-F-2023-2706,9.244.9.3153,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,6000.00,0.00,6000.00,628.0000,0.3140000,NULL,1,G
9.5174685.11,9.5174685,9.5724,9.261,PO-F-2023-2705,9.261.9.5724,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,G,750.00,0.00,750.00,588.7500,2.3550000,NULL,1,G
9.5174686.15,9.5174686,9.15099,9.244,PO-F-2023-2706,9.244.9.15099,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,450.00,0.00,450.00,7672.5900,51.1506000,NULL,1,G
9.5174686.43,9.5174686,9.4466,9.244,PO-F-2023-2706,9.244.9.4466,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,R,0.00,0.00,0.00,0.0000,0.2198000,NULL,1,G
9.5174686.35,9.5174686,9.7016,9.244,PO-F-2023-2706,9.244.9.7016,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,X,4200.00,0.00,4200.00,107394.2800,76.7102000,NULL,1,G
9.5174685.14,9.5174685,9.15100,9.261,PO-F-2023-2705,9.261.9.15100,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,A,240.00,0.00,240.00,2225.6320,27.8204000,NULL,1,G
9.5174685.6,9.5174685,9.3051,9.261,PO-F-2023-2705,9.261.9.3051,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,A,30.00,0.00,30.00,232.3600,23.2360000,NULL,1,G
9.5174686.36,9.5174686,9.7016,9.244,PO-F-2023-2706,9.244.9.7016,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,1407.00,0.00,1407.00,35977.0838,76.7102000,NULL,1,G
9.5418179.1,9.5418179,9.15088,NULL,PO-F-2023-3029,NULL,Fully Billed,2023-08-01,2023-11-27,2023-11-27,2023-11-30,G,2808.00,0.00,2808.00,186217.5744,198.9504000,NULL,0,G
9.5174685.26,9.5174685,9.3153,9.261,PO-F-2023-2705,9.261.9.3153,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,X,27000.00,0.00,27000.00,2826.0000,0.3140000,NULL,1,G
9.5174686.19,9.5174686,9.15109,9.244,PO-F-2023-2706,9.244.9.15109,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,A,90.00,0.00,90.00,456.8700,15.2290000,NULL,1,G
9.5174685.3,9.5174685,9.3676,9.261,PO-F-2023-2705,9.261.9.3676,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-28,G,2250.00,0.00,2250.00,4050.6000,5.4008000,NULL,1,G
9.5174686.2,9.5174686,9.3663,9.244,PO-F-2023-2706,9.244.9.3663,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,R,0.00,0.00,0.00,0.0000,0.0000000,NULL,1,G
9.5174686.3,9.5174686,9.3340,9.244,PO-F-2023-2706,9.244.9.3340,Fully Billed,2023-10-18,2023-11-27,2023-11-27,2023-11-27,G,450.00,0.00,450.00,1474.2300,9.8282000,NULL,1,G
